WS_ID,Yahoo_Symbol,Name,Primary_MIC,Mapping_Status,Instrument_Type,Share_Class,History_State,History_Source,Unique_Bars,Valid_Bars,Liquidity_Class,Liquidity_Source,Usable20,MedianTurnover20_EUR,Quote_Scale,Eligibility_DryRun,In_v0_50_147,Universe_Write,Scalable_Universe_Raw,Scalable_QA,Scalable_Live_Check,Bar_Unique,Bar_Valid,Bar_First,Bar_Last,Bar_Future,Bar_Dups,Bar_Dup_Source,Bar_QA_Status,Eligibility_DryRun_Unchanged
WS:ISIN:INE918I01026,BAJAJFINSV.NS,Bajaj Finserv Ltd.,XNSE,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,499,499,STANDARD,v0.38,20,15723292.12,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,499,499,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:KYG022421088,3661.TW,ALCHIP TECHNOLOGIES LIMITED,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,207279119.01,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:KYG114741062,3665.TW,BIZLINK HOLDING INC.,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,192602540.03,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:KYG989221000,4958.TW,ZHEN DING TECHNOLOGY HOLDING LIMITED,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,421201593.81,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0001216000,1216.TW,UNI-PRESIDENT ENTERPRISES CORP.,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,27152390.75,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0001303006,1303.TW,NAN YA PLASTICS CORPORATION,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,451266230.48,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002059003,2059.TW,KING SLIDE WORKS CO. LTD,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,177006595.39,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002301009,2301.TW,LITE-ON TECHNOLOGY CORP.,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,262929543.38,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002303005,2303.TW,UNITED MICROELECTRONICS CORP.,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,448707105.91,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002308004,2308.TW,"DELTA ELECTRONICS, INC.",XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,451874926.15,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002317005,2317.TW,HON HAI PRECISION IND. CO. LTD.,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,238115462.61,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002327004,2327.TW,YAGEO CORPORATION,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,756655444.71,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002330008,2330.TW,"TAIWAN SEMICONDUCTOR MANUFACTURING CO., LTD.",XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,1148847214.51,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002344009,2344.TW,WINBOND ELECTRONICS CORPORATION,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,739839158.02,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002345006,2345.TW,ACCTON TECHNOLOGY CORP.,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,177269824.59,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002357001,2357.TW,ASUSTEK COMPUTER INC.,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,78818013.78,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002360005,2360.TW,CHROMA ATE INC.,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,122556136.21,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002368008,2368.TW,GOLD CIRCUIT ELECTRONICS LTD,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,315312533.65,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002382009,2382.TW,QUANTA COMPUTER INC.,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,133472427.25,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002383007,2383.TW,"ELITE MATERIAL CO., LTD.",XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,284522620.58,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002395001,2395.TW,"ADVANTECH CO., LTD.",XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,64855319.41,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002408002,2408.TW,NANYA TECHNOLOGY CORPORATION,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,1196218818.92,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002412004,2412.TW,CHUNGHWA TELECOM CO. LTD,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,30589512.8,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002449006,2449.TW,KING YUAN ELECTRONICS CO. LTD.,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,102444606.67,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002454006,2454.TW,MEDIATEK INC.,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,713929368.08,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002603008,2603.TW,EVERGREEN MARINE CORP. (TAIWAN) LTD.,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,79244767.52,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002880002,2880.TW,HUA NAN FINANCIAL HOLDINDS CO. LTD.,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,29580576.39,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002881000,2881.TW,"FUBON FINANCIAL HOLDING CO., LTD.",XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,63901882.63,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002882008,2882.TW,"CATHAY FINANCIAL HOLDING CO., LTD.",XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,45494942.45,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002883006,2883.TW,"KGI FINANCIAL HOLDING CO., LTD.",XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,31077843.18,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002884004,2884.TW,"E.SUN FINANCIAL HOLDING COMPANY,LTD.",XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,35429430.62,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002885001,2885.TW,YUANTA FINANCIAL HOLDING CO. LTD.,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,36019724.68,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002886009,2886.TW,MEGA FINANCIAL HOLDING COMPANY,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,40966008.63,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002887007,2887.TW,"TS FINANCIAL HOLDING CO., LTD.",XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,44336823.42,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002890001,2890.TW,SINOPAC FINANCIAL HOLDINGS COMPANY LIMITED,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,STANDARD,v0.38,20,19428076.07,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002891009,2891.TW,"CTBC FINANCIAL HOLDING CO., LTD.",XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,48340600.38,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0002892007,2892.TW,FIRST HOLDINGS,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,36309266.61,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0003008009,3008.TW,LARGAN PRECISION CO. LTD.,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,317901562.0,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0003017000,3017.TW,"ASIA VITAL COMPONENTS CO., LTD.",XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,310526897.35,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0003037008,3037.TW,UNIMICRON TECHNOLOGY CORP.,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,596755309.9,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0003045001,3045.TW,"TAIWAN MOBILE CO., LTD.",XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,28952679.63,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0003231007,3231.TW,WISTRON CORPORATION,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,231900763.23,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0003443008,3443.TW,GLOBAL UNICHIP CORP.,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,344340828.64,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0003653002,3653.TW,JENTECH PRECISION INDUSTRIAL CO. LTD.,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,213281214.96,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0004904008,4904.TW,"FAR EASTONE TELECOMMUNICATIONS CO., LTD.",XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,STANDARD,v0.38,20,15220566.51,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0005880009,5880.TW,TAIWAN COOPERATIVE FINANCIAL HOLDING COMPANY LIMITED,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,LOW_EXCEPTION,v0.38,20,12088950.96,1.0,LOW_LIQUIDITY_EXCEPTION,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION
WS:ISIN:TW0006505001,6505.TW,FORMOSA PETROCHEMICAL CORP,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,36606752.38,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:ISIN:TW0008046004,8046.TW,NAN YA PRINTED CIRCUIT BOARD CORPORATION,XTAI,UNMAPPED,COMMON_STOCK,,PASS_HISTORY_CURRENT,v0.38,484,484,PREFERRED,v0.38,20,321757055.21,1.0,PASS_STRICT_CANDIDATE,NO,NO,NOT_VERIFIED,not verified,NO,484,484,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XAMS:AALB.AS,AALB.AS,AALBERTS,XAMS,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,509,508,LOW_EXCEPTION,v0.38,20,8332441.25,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XAMS:ABND.AS,ABN.AS,ABN AMRO BANK,XAMS,EVIDENCE_CANDIDATE_APPLIED,UNKNOWN,ordinary share represented by depositary receipts,PASS_HISTORY_CURRENT,v0.47,511,510,PREFERRED,v0.48,20,65638802.28,1.0,INSTRUMENT_REVIEW,YES,NO,NOT_VERIFIED,not verified,NO,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XAMS:AD.AS,AD.AS,AHOLD DELHAIZE,XAMS,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,509,508,PREFERRED,v0.38,20,82002520.51,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XAMS:ADYEN.AS,ADYEN.AS,ADYEN,XAMS,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,509,508,PREFERRED,v0.38,20,107004159.42,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XAMS:AEGN.AS,AGN.AS,AEGON,XAMS,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares,PASS_HISTORY_CURRENT,v0.47,511,510,PREFERRED,v0.48,20,29923948.6,1.0,PASS_STRICT_CANDIDATE,YES,NO,NOT_VERIFIED,not verified,NO,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XAMS:AKZO.AS,AKZA.AS,AKZO NOBEL,XAMS,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares,PASS_HISTORY_CURRENT,v0.47,511,510,PREFERRED,v0.48,20,21521880.01,1.0,PASS_STRICT_CANDIDATE,YES,NO,NOT_VERIFIED,not verified,NO,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XAMS:ALLFG.AS,ALLFG.AS,ALLFUNDS GROUP,XAMS,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,509,508,FAIL_LIQ,v0.38,20,1478261.3,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XAMS:ARDS.AS,ARCAD.AS,ARCADIS,XAMS,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares,PASS_HISTORY_CURRENT,v0.47,511,510,LOW_EXCEPTION,v0.48,20,6354351.91,1.0,LOW_LIQUIDITY_EXCEPTION,NO,NO,NOT_VERIFIED,not verified,NO,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION
WS:XAMS:ASMI.AS,ASM.AS,ASM INTERNATIONAL,XAMS,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares,PASS_HISTORY_CURRENT,v0.47,511,510,PREFERRED,v0.48,20,102295655.66,1.0,PASS_STRICT_CANDIDATE,YES,NO,NOT_VERIFIED,not verified,NO,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,PASS_STRICT_CANDIDATE
WS:XAMS:ASML.AS,ASML.AS,ASML HLDG,XAMS,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,509,508,PREFERRED,v0.38,20,809993096.22,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XAMS:ASRNL.AS,ASRNL.AS,ASR NEDERLAND NV,XAMS,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,509,508,PREFERRED,v0.38,20,25115335.19,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
WS:XAMS:BAMN.AS,BAMNB.AS,BAM GROEP KON.,XAMS,EVIDENCE_CANDIDATE_APPLIED,ORDINARY_SHARE,ordinary shares,PASS_HISTORY_CURRENT,v0.47,511,510,LOW_EXCEPTION,v0.48,20,7033706.25,1.0,LOW_LIQUIDITY_EXCEPTION,NO,NO,NOT_VERIFIED,not verified,NO,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION
WS:XAMS:BESI.AS,BESI.AS,BE SEMICONDUCTOR,XAMS,UNMAPPED,UNKNOWN,,PASS_HISTORY_CURRENT,v0.38,509,508,PREFERRED,v0.38,20,81203269.18,1.0,INSTRUMENT_REVIEW,NO,NO,NOT_VERIFIED,not verified,NO,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,PASS_BAR_QA,INSTRUMENT_REVIEW
