WS_ID,Name,ISIN,Instrument_Type,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Yahoo_Symbol,Alpha_Symbol,Primary_Universe_Index,Index_Tags,Active,Universe_Status,Mapping_Status,Scalable_Tradeability_Status,Source_ID,Source_AsOf,Last_Validated,Share_Class,Notes
WS:XSHE:300628,YEALINK NETWORK TECHNOLOGY CORPORATION LIMITED,,COMMON_STOCK,China,300628,Shenzhen Stock Exchange,XSHE,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHE:300661,SG Micro Corp.,,COMMON_STOCK,China,300661,Shenzhen Stock Exchange,XSHE,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHE:300750,"Contemporary Amperex Technology Co., Limited.",,COMMON_STOCK,China,300750,Shenzhen Stock Exchange,XSHE,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHE:300760,"Shenzhen Mindray Bio-Medical Electronics Co., Ltd.",,COMMON_STOCK,China,300760,Shenzhen Stock Exchange,XSHE,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHE:300803,"Beijing Compass Technology Development Co., Ltd.",,COMMON_STOCK,China,300803,Shenzhen Stock Exchange,XSHE,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHE:300832,"Shenzhen New Industries Biomedical Engineering Co., Ltd.",,COMMON_STOCK,China,300832,Shenzhen Stock Exchange,XSHE,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHE:300866,"Anker Innovations Technology Co., Ltd",,COMMON_STOCK,China,300866,Shenzhen Stock Exchange,XSHE,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHE:300896,"IMEIK TECHNOLOGY DEVELOPMENT CO.,LTD.",,COMMON_STOCK,China,300896,Shenzhen Stock Exchange,XSHE,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHE:300999,"Yihai Kerry Arawana Holdings Co., Ltd",,COMMON_STOCK,China,300999,Shenzhen Stock Exchange,XSHE,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHE:301165,"Ruijie Networks Co., Ltd.",,COMMON_STOCK,China,301165,Shenzhen Stock Exchange,XSHE,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHE:301236,"iSoftStone Information Technology (Group) Co., Ltd.",,COMMON_STOCK,China,301236,Shenzhen Stock Exchange,XSHE,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHE:301269,"Empyrean Technology Co., Ltd.",,COMMON_STOCK,China,301269,Shenzhen Stock Exchange,XSHE,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHE:301308,"Shenzhen Longsys Electronics Co., Ltd.",,COMMON_STOCK,China,301308,Shenzhen Stock Exchange,XSHE,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHE:302132,AVIC CHENGDU AIRCRAFT COMPANY LIMITED,,COMMON_STOCK,China,302132,Shenzhen Stock Exchange,XSHE,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600000,Shanghai Pudong Development Bank Co Ltd,,COMMON_STOCK,China,600000,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600009,Shanghai International Airport Co Ltd,,COMMON_STOCK,China,600009,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600010,Inner Mongolia Baotou Steel Union Co Ltd,,COMMON_STOCK,China,600010,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600011,Huaneng Power International Inc,,COMMON_STOCK,China,600011,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600015,Hua Xia Bank Co Ltd,,COMMON_STOCK,China,600015,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600016,China Minsheng Banking Corp Ltd,,COMMON_STOCK,China,600016,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600018,Shanghai International Port (Group) Co Ltd,,COMMON_STOCK,China,600018,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600019,Baoshan Iron &Steel Co Ltd,,COMMON_STOCK,China,600019,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600023,"Zhejiang Zheneng Electric Power Co., Ltd.",,COMMON_STOCK,China,600023,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600025,HuanengLancang River Hydropower Inc.,,COMMON_STOCK,China,600025,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600026,"COSCO SHIPPING Energy Transportation Co., Ltd.",,COMMON_STOCK,China,600026,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600027,Huadian Power International Corporation Ltd,,COMMON_STOCK,China,600027,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600028,China Petroleum & Chemical Corporation,,COMMON_STOCK,China,600028,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600029,China Southern Airlines Co Ltd,,COMMON_STOCK,China,600029,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600030,CITIC Securities Co Ltd,,COMMON_STOCK,China,600030,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600031,Sany Heavy Industry Co Ltd,,COMMON_STOCK,China,600031,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600036,China Merchants Bank Co Ltd,,COMMON_STOCK,China,600036,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600039,Sichuan Road&Bridge Co Ltd,,COMMON_STOCK,China,600039,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600048,"Poly Developments and Holdings Group Co., Ltd.",,COMMON_STOCK,China,600048,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600050,China United Network Communications Co Ltd,,COMMON_STOCK,China,600050,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600061,"SDIC Capital Co., Ltd",,COMMON_STOCK,China,600061,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600066,Zhengzhou Yutong Bus Co Ltd,,COMMON_STOCK,China,600066,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600085,Beijing Tongrentang Co Ltd,,COMMON_STOCK,China,600085,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600089,TBEA Co Ltd,,COMMON_STOCK,China,600089,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600104,SAIC Motor Co Ltd,,COMMON_STOCK,China,600104,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600111,"China Northern Rare Earth (Group) High-Tech Co.,Ltd",,COMMON_STOCK,China,600111,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600115,"China Eastern Airlines Co., Ltd.",,COMMON_STOCK,China,600115,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600118,China Spacesat Co Ltd,,COMMON_STOCK,China,600118,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600150,China CSSC Holdings Limited,,COMMON_STOCK,China,600150,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600160,Zhejiang Ju Hua Co Ltd,,COMMON_STOCK,China,600160,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600176,"CHINA JUSHI CO., LTD.",,COMMON_STOCK,China,600176,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600183,"Shengyi Technology Co.,Ltd.",,COMMON_STOCK,China,600183,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600188,Yankuang Energy Group Company Limited,,COMMON_STOCK,China,600188,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600196,Shanghai Fosun Pharmaceutical (Group) Co Ltd,,COMMON_STOCK,China,600196,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600219,"Shandong Nanshan Aluminium Co., Ltd.",,COMMON_STOCK,China,600219,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600221,"Hainan Airlines Holding Co., Ltd.",,COMMON_STOCK,China,600221,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600233,"YTO Express Group Co.,Ltd.",,COMMON_STOCK,China,600233,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600276,Jiangsu Hengrui Medicine Co Ltd,,COMMON_STOCK,China,600276,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600309,"Wanhua Chemical Group Co., Ltd.",,COMMON_STOCK,China,600309,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600346,"Hengli Petrochemical Co.,Ltd.",,COMMON_STOCK,China,600346,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600362,Jiangxi Copper Co Ltd,,COMMON_STOCK,China,600362,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600372,"AVIC Airborne Systems Co., Ltd.",,COMMON_STOCK,China,600372,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600406,"NARI Technology Co., Ltd.",,COMMON_STOCK,China,600406,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600415,Zhejiang China Commodities City Group Co Ltd,,COMMON_STOCK,China,600415,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600426,Shandong Hualu-Hengsheng Chemical Co Ltd,,COMMON_STOCK,China,600426,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600436,Zhangzhou Pientzehuang Pharmaceutical Co Ltd,,COMMON_STOCK,China,600436,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600438,Tongwei Co Ltd,,COMMON_STOCK,China,600438,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600460,Hangzhou Silan Microelectronics Co Ltd,,COMMON_STOCK,China,600460,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600482,"China Shipbuilding Industry Group Power Co.,Ltd",,COMMON_STOCK,China,600482,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600489,Zhongjin Gold Co Ltd,,COMMON_STOCK,China,600489,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600515,"Hainan Airport Infrastructure Co., Ltd",,COMMON_STOCK,China,600515,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600519,Kweichow Moutai Co Ltd,,COMMON_STOCK,China,600519,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600522,Jiangsu Zhongtian Technologies Co Ltd,,COMMON_STOCK,China,600522,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600547,Shandong Gold-Mining Co Ltd,,COMMON_STOCK,China,600547,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600549,Xiamen Tungsten Co Ltd,,COMMON_STOCK,China,600549,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600570,Hundsun Technologies Inc.,,COMMON_STOCK,China,600570,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600584,"JCET Group Co., Ltd.",,COMMON_STOCK,China,600584,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600585,Anhui Conch Cement Co Ltd,,COMMON_STOCK,China,600585,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600588,"Yonyou Network Technology Co., Ltd.",,COMMON_STOCK,China,600588,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600600,Tsingtao Brewery Co Ltd,,COMMON_STOCK,China,600600,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600660,"Fuyao Glass Industry Group Co.,Ltd",,COMMON_STOCK,China,600660,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600674,Sichuan Chuantou Energy Co Ltd,,COMMON_STOCK,China,600674,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600690,"Haier Smart Home Co., Ltd.",,COMMON_STOCK,China,600690,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600741,HUAYU Automotive Systems Company Limited,,COMMON_STOCK,China,600741,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600760,AVIC SHENYANG AIRCRAFT COMPANY LIMITED,,COMMON_STOCK,China,600760,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600795,GD Power Development Co Ltd,,COMMON_STOCK,China,600795,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600803,"ENN Ecological Holdings Co., Ltd.",,COMMON_STOCK,China,600803,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600809,Shanxi Xinghuacun Fen Wine Factory Co Ltd,,COMMON_STOCK,China,600809,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
WS:XSHG:600845,Shanghai Baosight Software Co Ltd,,COMMON_STOCK,China,600845,Shanghai Stock Exchange,XSHG,CNY,,,CN_CSI300,CN_CSI300,TRUE,ACTIVE_VERIFIED,UNMAPPED,NOT_VERIFIED,SRC_CSI300,2026-08-21,2026-08-22T18:43:59.282000,A_SHARE,
