Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Evidence_Cohort,Price_Cache_Status,Persisted_Cache_Status_Evidence,Market_AsOf_Date,Fetch_Timestamp,Last_Completed_Session,Currentness_Status,History_Data_Capability,Feature_Capability,Home_Market_Benchmark_Status,Home_Market_RS_Capability,Sector_RS_Capability,Provider_Mapping_Status,P0_Data_Readiness,Blocking_Reason
WSSEC:WS:XNYS:NEU,WS:XNYS:NEU,XNYS,NEU,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:NFG,WS:XNYS:NFG,XNYS,NFG,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:NI,WS:XNYS:NI,XNYS,NI,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:NJR,WS:XNYS:NJR,XNYS,NJR,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:NKE,WS:XNYS:NKE,XNYS,NKE,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:NOC,WS:XNYS:NOC,XNYS,NOC,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:NOV,WS:XNYS:NOV,XNYS,NOV,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:NOW,WS:XNYS:NOW,XNYS,NOW,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:NRG,WS:XNYS:NRG,XNYS,NRG,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:NSC,WS:XNYS:NSC,XNYS,NSC,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:NUE,WS:XNYS:NUE,XNYS,NUE,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:NVR,WS:XNYS:NVR,XNYS,NVR,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:NVST,WS:XNYS:NVST,XNYS,NVST,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:NVT,WS:XNYS:NVT,XNYS,NVT,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:NYT,WS:XNYS:NYT,XNYS,NYT,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:OC,WS:XNYS:OC,XNYS,OC,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:OGE,WS:XNYS:OGE,XNYS,OGE,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:OGS,WS:XNYS:OGS,XNYS,OGS,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:OKE,WS:XNYS:OKE,XNYS,OKE,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:OLN,WS:XNYS:OLN,XNYS,OLN,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:OMC,WS:XNYS:OMC,XNYS,OMC,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:ONTO,WS:XNYS:ONTO,XNYS,ONTO,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:ORA,WS:XNYS:ORA,XNYS,ORA,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:ORI,WS:XNYS:ORI,XNYS,ORI,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:OSK,WS:XNYS:OSK,XNYS,OSK,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:OTIS,WS:XNYS:OTIS,XNYS,OTIS,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:OVV,WS:XNYS:OVV,XNYS,OVV,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:OXY,WS:XNYS:OXY,XNYS,OXY,US1,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,2026-09-05T14:53:36Z,NOT_VERIFIED,STALE_BY_FETCH_UPPER_BOUND,PERSISTED_HISTORY_QA_PASS_BUT_NO_P0_CACHE_AND_SOURCE_NOW_STALE,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|PRICE_CURRENTNESS_STALE|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:P,WS:XNYS:P,XNYS,P,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:PAG,WS:XNYS:PAG,XNYS,PAG,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:PATH,WS:XNYS:PATH,XNYS,PATH,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
WSSEC:WS:XNYS:PB,WS:XNYS:PB,XNYS,PB,US2,NOT_VERIFIED,NOT_VERIFIED,2026-09-22,2026-09-23T18:56:29Z,2026-09-21,CURRENT,PERSISTED_MARKET_EVIDENCE_READY_CURRENT_BUT_NOT_P0_CACHE_INGESTED,FEATURE_PARTIAL,PRIMARY_UNIVERSE_INDEX_AVAILABLE_NO_FROZEN_RS_BINDING,RS_NOT_VERIFIED_CURRENT_FROZEN_1425,SECTOR_RS_NOT_VERIFIED,PROVIDER_MAPPING_READY,P0_DATA_NOT_VERIFIED,PRICE_CACHE_STATUS_NOT_VERIFIED|FEATURE_CAPABILITY_PARTIAL|HOME_MARKET_RS_NOT_VERIFIED_CURRENT_FROZEN|SECTOR_RS_NOT_VERIFIED|P0_PARAMETER_SET_NOT_READY
