WS_ID,Name,Primary_Universe_Index,Country,Primary_MIC,Primary_Ticker_Source,Yahoo_Symbol_Before,Yahoo_Status_Before,Yahoo_Symbol_After,Yahoo_Status_After,Remediation_Method,Changed,Detail_Reason,Detail_Result_Name,Detail_Exchange,Detail_Name_Score,Detail_Margin,Detail_Candidate_Count,Canonical_WS_ID_Candidate,Provider_Unresolved,Same_Venue_Duplicate_Review,Needs_Review
WS:XASX:PMV,Premier Investments,AU_ASX200,Australia,XASX,PMV,PMV.AX,DERIVED_RULE,PMV.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:PNI,Pinnacle Investment Management,AU_ASX200,Australia,XASX,PNI,PNI.AX,DERIVED_RULE,PNI.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:PPT,Perpetual,AU_ASX200,Australia,XASX,PPT,PPT.AX,DERIVED_RULE,PPT.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:PRN,Perenti,AU_ASX200,Australia,XASX,PRN,PRN.AX,DERIVED_RULE,PRN.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:PRU,Perseus Mining,AU_ASX200,Australia,XASX,PRU,PRU.AX,DERIVED_RULE,PRU.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:PXA,Pexa Group,AU_ASX200,Australia,XASX,PXA,PXA.AX,DERIVED_RULE,PXA.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:QAN,Qantas,AU_ASX200,Australia,XASX,QAN,QAN.AX,DERIVED_RULE,QAN.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:QBE,QBE Insurance,AU_ASX200,Australia,XASX,QBE,QBE.AX,DERIVED_RULE,QBE.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:QUB,Qube Holdings,AU_ASX200,Australia,XASX,QUB,QUB.AX,DERIVED_RULE,QUB.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:RDX,Redox,AU_ASX200,Australia,XASX,RDX,RDX.AX,DERIVED_RULE,RDX.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:REA,REA Group,AU_ASX200,Australia,XASX,REA,REA.AX,DERIVED_RULE,REA.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:REG,Regis Healthcare,AU_ASX200,Australia,XASX,REG,REG.AX,DERIVED_RULE,REG.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:REH,Reece Group,AU_ASX200,Australia,XASX,REH,REH.AX,DERIVED_RULE,REH.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:RGN,Region Group,AU_ASX200,Australia,XASX,RGN,RGN.AX,DERIVED_RULE,RGN.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:RHC,Ramsay Health Care,AU_ASX200,Australia,XASX,RHC,RHC.AX,DERIVED_RULE,RHC.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:RIO,Rio Tinto,AU_ASX200,Australia,XASX,RIO,RIO.AX,DERIVED_RULE,RIO.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:RMD,ResMed,AU_ASX200,Australia,XASX,RMD,RMD.AX,DERIVED_RULE,RMD.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:RMS,Ramelius Resources,AU_ASX200,Australia,XASX,RMS,RMS.AX,DERIVED_RULE,RMS.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:RRL,Regis Resources,AU_ASX200,Australia,XASX,RRL,RRL.AX,DERIVED_RULE,RRL.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:RSG,Resolute Mining,AU_ASX200,Australia,XASX,RSG,RSG.AX,DERIVED_RULE,RSG.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:RWC,Reliance Worldwide Corporation,AU_ASX200,Australia,XASX,RWC,RWC.AX,DERIVED_RULE,RWC.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:RYM,Ryman Healthcare,AU_ASX200,Australia,XASX,RYM,RYM.AX,DERIVED_RULE,RYM.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:S32,South32,AU_ASX200,Australia,XASX,S32,S32.AX,DERIVED_RULE,S32.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:SCG,Scentre Group,AU_ASX200,Australia,XASX,SCG,SCG.AX,DERIVED_RULE,SCG.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:SDF,Steadfast Group,AU_ASX200,Australia,XASX,SDF,SDF.AX,DERIVED_RULE,SDF.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:SEK,Seek,AU_ASX200,Australia,XASX,SEK,SEK.AX,DERIVED_RULE,SEK.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:SFR,Sandfire Resources,AU_ASX200,Australia,XASX,SFR,SFR.AX,DERIVED_RULE,SFR.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:SGH,SGH,AU_ASX200,Australia,XASX,SGH,SGH.AX,DERIVED_RULE,SGH.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:SGM,Sims Metal,AU_ASX200,Australia,XASX,SGM,SGM.AX,DERIVED_RULE,SGM.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:SGP,Stockland,AU_ASX200,Australia,XASX,SGP,SGP.AX,DERIVED_RULE,SGP.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:SHL,Sonic Healthcare,AU_ASX200,Australia,XASX,SHL,SHL.AX,DERIVED_RULE,SHL.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:SIG,Sigma Healthcare,AU_ASX200,Australia,XASX,SIG,SIG.AX,DERIVED_RULE,SIG.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:SMR,Stanmore Resources,AU_ASX200,Australia,XASX,SMR,SMR.AX,DERIVED_RULE,SMR.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:SNZ,Summerset Group Holdings,AU_ASX200,Australia,XASX,SNZ,SNZ.AX,DERIVED_RULE,SNZ.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:SOL,Soul Patts,AU_ASX200,Australia,XASX,SOL,SOL.AX,DERIVED_RULE,SOL.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:SPK,Spark New Zealand,AU_ASX200,Australia,XASX,SPK,SPK.AX,DERIVED_RULE,SPK.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:STO,Santos,AU_ASX200,Australia,XASX,STO,STO.AX,DERIVED_RULE,STO.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:SUL,Super Retail Group,AU_ASX200,Australia,XASX,SUL,SUL.AX,DERIVED_RULE,SUL.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:SUN,Suncorp,AU_ASX200,Australia,XASX,SUN,SUN.AX,DERIVED_RULE,SUN.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:TAH,Tabcorp,AU_ASX200,Australia,XASX,TAH,TAH.AX,DERIVED_RULE,TAH.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:TCL,Transurban,AU_ASX200,Australia,XASX,TCL,TCL.AX,DERIVED_RULE,TCL.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:TLC,The Lottery Corporation,AU_ASX200,Australia,XASX,TLC,TLC.AX,DERIVED_RULE,TLC.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:TLS,Telstra,AU_ASX200,Australia,XASX,TLS,TLS.AX,DERIVED_RULE,TLS.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:TLX,Telix Pharmaceuticals,AU_ASX200,Australia,XASX,TLX,TLX.AX,DERIVED_RULE,TLX.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:TNE,TechnologyOne,AU_ASX200,Australia,XASX,TNE,TNE.AX,DERIVED_RULE,TNE.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:TPG,TPG Telecom,AU_ASX200,Australia,XASX,TPG,TPG.AX,DERIVED_RULE,TPG.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:TUA,Tuas,AU_ASX200,Australia,XASX,TUA,TUA.AX,DERIVED_RULE,TUA.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:TWE,Treasury Wine Estates,AU_ASX200,Australia,XASX,TWE,TWE.AX,DERIVED_RULE,TWE.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:VAU,Vault Minerals,AU_ASX200,Australia,XASX,VAU,VAU.AX,DERIVED_RULE,VAU.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:VCX,Vicinity Centres,AU_ASX200,Australia,XASX,VCX,VCX.AX,DERIVED_RULE,VCX.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:VEA,Viva Energy,AU_ASX200,Australia,XASX,VEA,VEA.AX,DERIVED_RULE,VEA.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:VGN,Virgin Australia Holdings,AU_ASX200,Australia,XASX,VGN,VGN.AX,DERIVED_RULE,VGN.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:VNT,Ventia Services Group,AU_ASX200,Australia,XASX,VNT,VNT.AX,DERIVED_RULE,VNT.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:WAF,West African Resources,AU_ASX200,Australia,XASX,WAF,WAF.AX,DERIVED_RULE,WAF.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:WAM,WAM Capital,AU_ASX200,Australia,XASX,WAM,WAM.AX,DERIVED_RULE,WAM.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:WBC,Westpac,AU_ASX200,Australia,XASX,WBC,WBC.AX,DERIVED_RULE,WBC.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:WDS,Woodside Energy Group,AU_ASX200,Australia,XASX,WDS,WDS.AX,DERIVED_RULE,WDS.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:WES,Wesfarmers,AU_ASX200,Australia,XASX,WES,WES.AX,DERIVED_RULE,WES.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:WGX,Westgold Resources,AU_ASX200,Australia,XASX,WGX,WGX.AX,DERIVED_RULE,WGX.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:WHC,Whitehaven Coal,AU_ASX200,Australia,XASX,WHC,WHC.AX,DERIVED_RULE,WHC.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:WLE,WAM Leaders,AU_ASX200,Australia,XASX,WLE,WLE.AX,DERIVED_RULE,WLE.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:WOR,Worley,AU_ASX200,Australia,XASX,WOR,WOR.AX,DERIVED_RULE,WOR.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:WOW,Woolworths Group,AU_ASX200,Australia,XASX,WOW,WOW.AX,DERIVED_RULE,WOW.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:WTC,Wisetech Global,AU_ASX200,Australia,XASX,WTC,WTC.AX,DERIVED_RULE,WTC.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:XRO,Xero,AU_ASX200,Australia,XASX,XRO,XRO.AX,DERIVED_RULE,XRO.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:XYX,"Block, Inc.",AU_ASX200,Australia,XASX,XYX,XYX.AX,DERIVED_RULE,XYX.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:YAL,Yancoal Australia,AU_ASX200,Australia,XASX,YAL,YAL.AX,DERIVED_RULE,YAL.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:ZIM,Zimplats Holdings,AU_ASX200,Australia,XASX,ZIM,ZIM.AX,DERIVED_RULE,ZIM.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:XASX:ZIP,Zip,AU_ASX200,Australia,XASX,ZIP,ZIP.AX,DERIVED_RULE,ZIP.AX,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:ABEV3,ABEV3,BR_IBRX100,Brazil,BVMF,ABEV3,ABEV3.SA,DERIVED_RULE,ABEV3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:ALOS3,ALOS3,BR_IBRX100,Brazil,BVMF,ALOS3,ALOS3.SA,DERIVED_RULE,ALOS3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:ANIM3,ANIM3,BR_IBRX100,Brazil,BVMF,ANIM3,ANIM3.SA,DERIVED_RULE,ANIM3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:ASAI3,ASAI3,BR_IBRX100,Brazil,BVMF,ASAI3,ASAI3.SA,DERIVED_RULE,ASAI3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:AUAU3,AUAU3,BR_IBRX100,Brazil,BVMF,AUAU3,AUAU3.SA,DERIVED_RULE,AUAU3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:AURE3,AURE3,BR_IBRX100,Brazil,BVMF,AURE3,AURE3.SA,DERIVED_RULE,AURE3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:AXIA3,AXIA3,BR_IBRX100,Brazil,BVMF,AXIA3,AXIA3.SA,DERIVED_RULE,AXIA3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:AZZA3,AZZA3,BR_IBRX100,Brazil,BVMF,AZZA3,AZZA3.SA,DERIVED_RULE,AZZA3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:B3SA3,B3SA3,BR_IBRX100,Brazil,BVMF,B3SA3,B3SA3.SA,DERIVED_RULE,B3SA3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:BBAS3,BBAS3,BR_IBRX100,Brazil,BVMF,BBAS3,BBAS3.SA,DERIVED_RULE,BBAS3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:BBDC3,BBDC3,BR_IBRX100,Brazil,BVMF,BBDC3,BBDC3.SA,DERIVED_RULE,BBDC3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:BBDC4,BBDC4,BR_IBRX100,Brazil,BVMF,BBDC4,BBDC4.SA,DERIVED_RULE,BBDC4.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:BBSE3,BBSE3,BR_IBRX100,Brazil,BVMF,BBSE3,BBSE3.SA,DERIVED_RULE,BBSE3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:BEEF3,BEEF3,BR_IBRX100,Brazil,BVMF,BEEF3,BEEF3.SA,DERIVED_RULE,BEEF3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:BPAC11,BPAC11,BR_IBRX100,Brazil,BVMF,BPAC11,BPAC11.SA,DERIVED_RULE,BPAC11.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:BRAP4,BRAP4,BR_IBRX100,Brazil,BVMF,BRAP4,BRAP4.SA,DERIVED_RULE,BRAP4.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:BRAV3,BRAV3,BR_IBRX100,Brazil,BVMF,BRAV3,BRAV3.SA,DERIVED_RULE,BRAV3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:BRKM5,BRKM5,BR_IBRX100,Brazil,BVMF,BRKM5,BRKM5.SA,DERIVED_RULE,BRKM5.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:CBAV3,CBAV3,BR_IBRX100,Brazil,BVMF,CBAV3,CBAV3.SA,DERIVED_RULE,CBAV3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:CEAB3,CEAB3,BR_IBRX100,Brazil,BVMF,CEAB3,CEAB3.SA,DERIVED_RULE,CEAB3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:CMIG4,CMIG4,BR_IBRX100,Brazil,BVMF,CMIG4,CMIG4.SA,DERIVED_RULE,CMIG4.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:CMIN3,CMIN3,BR_IBRX100,Brazil,BVMF,CMIN3,CMIN3.SA,DERIVED_RULE,CMIN3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:COGN3,COGN3,BR_IBRX100,Brazil,BVMF,COGN3,COGN3.SA,DERIVED_RULE,COGN3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:CPFE3,CPFE3,BR_IBRX100,Brazil,BVMF,CPFE3,CPFE3.SA,DERIVED_RULE,CPFE3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:CPLE3,CPLE3,BR_IBRX100,Brazil,BVMF,CPLE3,CPLE3.SA,DERIVED_RULE,CPLE3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:CSAN3,CSAN3,BR_IBRX100,Brazil,BVMF,CSAN3,CSAN3.SA,DERIVED_RULE,CSAN3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:CSMG3,CSMG3,BR_IBRX100,Brazil,BVMF,CSMG3,CSMG3.SA,DERIVED_RULE,CSMG3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:CSNA3,CSNA3,BR_IBRX100,Brazil,BVMF,CSNA3,CSNA3.SA,DERIVED_RULE,CSNA3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:CURY3,CURY3,BR_IBRX100,Brazil,BVMF,CURY3,CURY3.SA,DERIVED_RULE,CURY3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:CVCB3,CVCB3,BR_IBRX100,Brazil,BVMF,CVCB3,CVCB3.SA,DERIVED_RULE,CVCB3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:CXSE3,CXSE3,BR_IBRX100,Brazil,BVMF,CXSE3,CXSE3.SA,DERIVED_RULE,CXSE3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:CYRE3,CYRE3,BR_IBRX100,Brazil,BVMF,CYRE3,CYRE3.SA,DERIVED_RULE,CYRE3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:DIRR3,DIRR3,BR_IBRX100,Brazil,BVMF,DIRR3,DIRR3.SA,DERIVED_RULE,DIRR3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:ECOR3,ECOR3,BR_IBRX100,Brazil,BVMF,ECOR3,ECOR3.SA,DERIVED_RULE,ECOR3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:EGIE3,EGIE3,BR_IBRX100,Brazil,BVMF,EGIE3,EGIE3.SA,DERIVED_RULE,EGIE3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:EMBJ3,EMBJ3,BR_IBRX100,Brazil,BVMF,EMBJ3,EMBJ3.SA,DERIVED_RULE,EMBJ3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:ENEV3,ENEV3,BR_IBRX100,Brazil,BVMF,ENEV3,ENEV3.SA,DERIVED_RULE,ENEV3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:ENGI11,ENGI11,BR_IBRX100,Brazil,BVMF,ENGI11,ENGI11.SA,DERIVED_RULE,ENGI11.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:EQTL3,EQTL3,BR_IBRX100,Brazil,BVMF,EQTL3,EQTL3.SA,DERIVED_RULE,EQTL3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:EZTC3,EZTC3,BR_IBRX100,Brazil,BVMF,EZTC3,EZTC3.SA,DERIVED_RULE,EZTC3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:FLRY3,FLRY3,BR_IBRX100,Brazil,BVMF,FLRY3,FLRY3.SA,DERIVED_RULE,FLRY3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:GGBR4,GGBR4,BR_IBRX100,Brazil,BVMF,GGBR4,GGBR4.SA,DERIVED_RULE,GGBR4.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:GGPS3,GGPS3,BR_IBRX100,Brazil,BVMF,GGPS3,GGPS3.SA,DERIVED_RULE,GGPS3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:GMAT3,GMAT3,BR_IBRX100,Brazil,BVMF,GMAT3,GMAT3.SA,DERIVED_RULE,GMAT3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:GOAU4,GOAU4,BR_IBRX100,Brazil,BVMF,GOAU4,GOAU4.SA,DERIVED_RULE,GOAU4.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:HAPV3,HAPV3,BR_IBRX100,Brazil,BVMF,HAPV3,HAPV3.SA,DERIVED_RULE,HAPV3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:HYPE3,HYPE3,BR_IBRX100,Brazil,BVMF,HYPE3,HYPE3.SA,DERIVED_RULE,HYPE3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:IGTI11,IGTI11,BR_IBRX100,Brazil,BVMF,IGTI11,IGTI11.SA,DERIVED_RULE,IGTI11.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:INTB3,INTB3,BR_IBRX100,Brazil,BVMF,INTB3,INTB3.SA,DERIVED_RULE,INTB3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:IRBR3,IRBR3,BR_IBRX100,Brazil,BVMF,IRBR3,IRBR3.SA,DERIVED_RULE,IRBR3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:ISAE4,ISAE4,BR_IBRX100,Brazil,BVMF,ISAE4,ISAE4.SA,DERIVED_RULE,ISAE4.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:ITSA4,ITSA4,BR_IBRX100,Brazil,BVMF,ITSA4,ITSA4.SA,DERIVED_RULE,ITSA4.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:ITUB3,ITUB3,BR_IBRX100,Brazil,BVMF,ITUB3,ITUB3.SA,DERIVED_RULE,ITUB3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:ITUB4,ITUB4,BR_IBRX100,Brazil,BVMF,ITUB4,ITUB4.SA,DERIVED_RULE,ITUB4.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:JHSF3,JHSF3,BR_IBRX100,Brazil,BVMF,JHSF3,JHSF3.SA,DERIVED_RULE,JHSF3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:KLBN11,KLBN11,BR_IBRX100,Brazil,BVMF,KLBN11,KLBN11.SA,DERIVED_RULE,KLBN11.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:LREN3,LREN3,BR_IBRX100,Brazil,BVMF,LREN3,LREN3.SA,DERIVED_RULE,LREN3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:MBRF3,MBRF3,BR_IBRX100,Brazil,BVMF,MBRF3,MBRF3.SA,DERIVED_RULE,MBRF3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:MDNE3,MDNE3,BR_IBRX100,Brazil,BVMF,MDNE3,MDNE3.SA,DERIVED_RULE,MDNE3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:MGLU3,MGLU3,BR_IBRX100,Brazil,BVMF,MGLU3,MGLU3.SA,DERIVED_RULE,MGLU3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:MOTV3,MOTV3,BR_IBRX100,Brazil,BVMF,MOTV3,MOTV3.SA,DERIVED_RULE,MOTV3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:MOVI3,MOVI3,BR_IBRX100,Brazil,BVMF,MOVI3,MOVI3.SA,DERIVED_RULE,MOVI3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:MRVE3,MRVE3,BR_IBRX100,Brazil,BVMF,MRVE3,MRVE3.SA,DERIVED_RULE,MRVE3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
WS:BVMF:MULT3,MULT3,BR_IBRX100,Brazil,BVMF,MULT3,MULT3.SA,DERIVED_RULE,MULT3.SA,DERIVED_RULE,CARRY_FORWARD,False,,,,,,,,False,False,False
