WS_ID,Name,ISIN,Instrument_Type,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Yahoo_Symbol,Alpha_Symbol,Primary_Universe_Index,Index_Tags,Active,Universe_Status,Mapping_Status,Scalable_Tradeability_Status,Source_ID,Source_AsOf,Last_Validated,Share_Class,Notes
WS:XNYS:EFX,Equifax,US2944291051,COMMON_STOCK,United States,EFX,NYSE,XNYS,USD,EFX,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US2944291051:XNYS
WS:XNYS:EL,Estée Lauder Companies,US5184391044,COMMON_STOCK,United States,EL,NYSE,XNYS,USD,EL,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US5184391044:XNYS
WS:XNYS:EVRG,Evergy,US30034W1062,COMMON_STOCK,United States,EVRG,NYSE,XNYS,USD,EVRG,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US30034W1062:XNYS
WS:XNYS:ES,Eversource Energy,US30040W1080,COMMON_STOCK,United States,ES,NYSE,XNYS,USD,ES,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US30040W1080:XNYS
WS:XNYS:EXC,Exelon,US30161N1019,COMMON_STOCK,United States,EXC,NYSE,XNYS,USD,EXC,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US30161N1019:XNYS
WS:XNAS:EXPE,Expedia Group,US30212P3038,COMMON_STOCK,United States,EXPE,NASDAQ,XNAS,USD,EXPE,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US30212P3038:XNAS
WS:XNAS:EXPD,Expeditors International,US3021301094,COMMON_STOCK,United States,EXPD,NASDAQ,XNAS,USD,EXPD,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US3021301094:XNAS
WS:XNAS:FFIV,"F5, Inc.",US3156161024,COMMON_STOCK,United States,FFIV,NASDAQ,XNAS,USD,FFIV,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US3156161024:XNAS
WS:XNYS:FDS,FactSet,US3030751057,COMMON_STOCK,United States,FDS,NYSE,XNYS,USD,FDS,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US3030751057:XNYS
WS:XNYS:FICO,FICO,US3032501047,COMMON_STOCK,United States,FICO,NYSE,XNYS,USD,FICO,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US3032501047:XNYS
WS:XNAS:FAST,Fastenal,US3119001044,COMMON_STOCK,United States,FAST,NASDAQ,XNAS,USD,FAST,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US3119001044:XNAS
WS:XNYS:FDX,FedEx,US31428X1063,COMMON_STOCK,United States,FDX,NYSE,XNYS,USD,FDX,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US31428X1063:XNYS
WS:XNYS:FERG,Ferguson Enterprises,US31488V1070,COMMON_STOCK,United States,FERG,NYSE,XNYS,USD,FERG,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US31488V1070:XNYS
WS:XNYS:FIS,Fidelity National Information Services,US31620M1062,COMMON_STOCK,United States,FIS,NYSE,XNYS,USD,FIS,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US31620M1062:XNYS
WS:XNAS:FSLR,First Solar,US3364331070,COMMON_STOCK,United States,FSLR,NASDAQ,XNAS,USD,FSLR,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US3364331070:XNAS
WS:XNYS:FE,FirstEnergy,US3379321074,COMMON_STOCK,United States,FE,NYSE,XNYS,USD,FE,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US3379321074:XNYS
WS:XNAS:FISV,Fiserv,US3377381088,COMMON_STOCK,United States,FISV,NASDAQ,XNAS,USD,FISV,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US3377381088:XNAS
WS:XNYS:F,Ford Motor Company,US3453708600,COMMON_STOCK,United States,F,NYSE,XNYS,USD,F,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US3453708600:XNYS
WS:XNAS:FTNT,Fortinet,US34959E1091,COMMON_STOCK,United States,FTNT,NASDAQ,XNAS,USD,FTNT,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US34959E1091:XNAS
WS:XNYS:FTV,Fortive,US34959J1088,COMMON_STOCK,United States,FTV,NYSE,XNYS,USD,FTV,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US34959J1088:XNYS
WS:XNYS:BEN,Franklin Templeton Investments,US3546131018,COMMON_STOCK,United States,BEN,NYSE,XNYS,USD,BEN,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US3546131018:XNYS
WS:XNYS:FCX,Freeport-McMoRan,US35671D8570,COMMON_STOCK,United States,FCX,NYSE,XNYS,USD,FCX,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US35671D8570:XNYS
WS:XNYS:IT,Gartner,US3666511072,COMMON_STOCK,United States,IT,NYSE,XNYS,USD,IT,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US3666511072:XNYS
WS:XNAS:GEHC,GE HealthCare,US36266G1076,COMMON_STOCK,United States,GEHC,NASDAQ,XNAS,USD,GEHC,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US36266G1076:XNAS
WS:XNYS:GEV,GE Vernova,US36828A1016,COMMON_STOCK,United States,GEV,NYSE,XNYS,USD,GEV,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US36828A1016:XNYS
WS:XNYS:GNRC,Generac Holdings Inc.,US3687361044,COMMON_STOCK,United States,GNRC,NYSE,XNYS,USD,GNRC,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US3687361044:XNYS
WS:XNYS:GD,General Dynamics,US3695501086,COMMON_STOCK,United States,GD,NYSE,XNYS,USD,GD,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US3695501086:XNYS
WS:XNYS:GM,General Motors,US37045V1008,COMMON_STOCK,United States,GM,NYSE,XNYS,USD,GM,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US37045V1008:XNYS
WS:XNYS:GPC,Genuine Parts Company,US3724601055,COMMON_STOCK,United States,GPC,NYSE,XNYS,USD,GPC,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US3724601055:XNYS
WS:XNAS:GILD,Gilead Sciences,US3755581036,COMMON_STOCK,United States,GILD,NASDAQ,XNAS,USD,GILD,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US3755581036:XNAS
WS:XNYS:GPN,Global Payments,US37940X1028,COMMON_STOCK,United States,GPN,NYSE,XNYS,USD,GPN,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US37940X1028:XNYS
WS:XNYS:GL,Globe Life,US37959E1029,COMMON_STOCK,United States,GL,NYSE,XNYS,USD,GL,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US37959E1029:XNYS
WS:XNYS:GS,Goldman Sachs,US38141G1040,COMMON_STOCK,United States,GS,NYSE,XNYS,USD,GS,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US38141G1040:XNYS
WS:XNYS:HAL,Hindustan Aeronautics Limited,US4062161017,COMMON_STOCK,United States,HAL,NYSE,XNYS,USD,HAL,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US4062161017:XNYS
WS:XNYS:HIG,Q444110,US4165151048,COMMON_STOCK,United States,HIG,NYSE,XNYS,USD,HIG,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US4165151048:XNYS
WS:XNAS:HAS,Hays plc,US4180561072,COMMON_STOCK,United States,HAS,NASDAQ,XNAS,USD,HAS,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US4180561072:XNAS
WS:XNYS:HCA,HCA Healthcare,US40412C1018,COMMON_STOCK,United States,HCA,NYSE,XNYS,USD,HCA,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US40412C1018:XNYS
WS:XNAS:HSIC,Henry Schein,US8064071025,COMMON_STOCK,United States,HSIC,NASDAQ,XNAS,USD,HSIC,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US8064071025:XNAS
WS:XNYS:HSY,The Hershey Company,US4278661081,COMMON_STOCK,United States,HSY,NYSE,XNYS,USD,HSY,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US4278661081:XNYS
WS:XNYS:HPE,Hewlett Packard Enterprise,US42824C1099,COMMON_STOCK,United States,HPE,NYSE,XNYS,USD,HPE,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US42824C1099:XNYS
WS:XNYS:HLT,Hilton Worldwide,US43300A2033,COMMON_STOCK,United States,HLT,NYSE,XNYS,USD,HLT,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US43300A2033:XNYS
WS:XNYS:HD,The Home Depot,US4370761029,COMMON_STOCK,United States,HD,NYSE,XNYS,USD,HD,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US4370761029:XNYS
WS:XNYS:HRL,Hormel,US4404521001,COMMON_STOCK,United States,HRL,NYSE,XNYS,USD,HRL,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US4404521001:XNYS
WS:XNYS:HUBB,Hubbell Incorporated,US4435106079,COMMON_STOCK,United States,HUBB,NYSE,XNYS,USD,HUBB,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US4435106079:XNYS
WS:XNYS:HUM,Humana,US4448591028,COMMON_STOCK,United States,HUM,NYSE,XNYS,USD,HUM,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US4448591028:XNYS
WS:XNYS:HII,Huntington Ingalls Industries,US4464131063,COMMON_STOCK,United States,HII,NYSE,XNYS,USD,HII,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US4464131063:XNYS
WS:XNYS:IBM,IBM,US4592001014,COMMON_STOCK,United States,IBM,NYSE,XNYS,USD,IBM,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US4592001014:XNYS
WS:XNYS:IEX,IDEX Corporation,US45167R1041,COMMON_STOCK,United States,IEX,NYSE,XNYS,USD,IEX,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US45167R1041:XNYS
WS:XNAS:IDXX,"IDEXX Laboratories, Inc.",US45168D1046,COMMON_STOCK,United States,IDXX,NASDAQ,XNAS,USD,IDXX,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US45168D1046:XNAS
WS:XNYS:ITW,Illinois Tool Works,US4523081093,COMMON_STOCK,United States,ITW,NYSE,XNYS,USD,ITW,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US4523081093:XNYS
WS:XNAS:INCY,Incyte,US45337C1027,COMMON_STOCK,United States,INCY,NASDAQ,XNAS,USD,INCY,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US45337C1027:XNAS
WS:XNAS:INTC,Intel,US4581401001,COMMON_STOCK,United States,INTC,NASDAQ,XNAS,USD,INTC,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US4581401001:XNAS
WS:XNAS:IBKR,Interactive Brokers LLC - ATS,US45841N1072,COMMON_STOCK,United States,IBKR,NASDAQ,XNAS,USD,IBKR,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US45841N1072:XNAS
WS:XNYS:ICE,Intercontinental Exchange,US45866F1049,COMMON_STOCK,United States,ICE,NYSE,XNYS,USD,ICE,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US45866F1049:XNYS
WS:XNYS:IFF,International Flavors & Fragrances,US4595061015,COMMON_STOCK,United States,IFF,NYSE,XNYS,USD,IFF,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US4595061015:XNYS
WS:XNYS:IP,International Paper,US4601461035,COMMON_STOCK,United States,IP,NYSE,XNYS,USD,IP,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US4601461035:XNYS
WS:XNAS:INTU,Intuit,US4612021034,COMMON_STOCK,United States,INTU,NASDAQ,XNAS,USD,INTU,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US4612021034:XNAS
WS:XNAS:ISRG,Intuitive Surgical,US46120E6023,COMMON_STOCK,United States,ISRG,NASDAQ,XNAS,USD,ISRG,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US46120E6023:XNAS
WS:XNYS:IQV,"IQVIA Holdings, Inc.",US46266C1053,COMMON_STOCK,United States,IQV,NYSE,XNYS,USD,IQV,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US46266C1053:XNYS
WS:XNAS:JBHT,J. B. Hunt,US4456581077,COMMON_STOCK,United States,JBHT,NASDAQ,XNAS,USD,JBHT,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US4456581077:XNAS
WS:XNYS:JBL,Jabil,US4663131039,COMMON_STOCK,United States,JBL,NYSE,XNYS,USD,JBL,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US4663131039:XNYS
WS:XNAS:JKHY,Jack Henry & Associates,US4262811015,COMMON_STOCK,United States,JKHY,NASDAQ,XNAS,USD,JKHY,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US4262811015:XNAS
WS:XNYS:JNJ,Johnson & Johnson,US4781601046,COMMON_STOCK,United States,JNJ,NYSE,XNYS,USD,JNJ,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US4781601046:XNYS
WS:XNYS:JPM,JPMorgan Chase,US46625H1005,COMMON_STOCK,United States,JPM,NYSE,XNYS,USD,JPM,,US_SP500,US_SP500,TRUE,ACTIVE_VERIFIED,YFINANCE_VERIFIED,SCALABLE_NOT_VERIFIED,US1_SP500_COMMON_EVIDENCE_GATE,2026-09-03,2026-09-05T15:29:43Z,,US-1 S&P500 Common class A; IVV+Wikipedia; cand=US1:US46625H1005:XNYS
