Research_Partial_Rank_v0_16,WS_ID,Name,Country,Primary_Ticker,Primary_MIC,Primary_Currency,Primary_Universe_Index,Yahoo_Symbol,Scalable_Tradeability_Status,Yahoo_Symbol_v0_19,Yahoo_Mapping_Status_v0_19,Cache_Status_v0_19,Cache_Reason_v0_19,AsOf,Bars,Bars_Raw,Bars_Used,Excluded_Invalid_Bars,Yahoo_Symbol_Observed,Close_Raw,Close_Tech,EMA20,EMA50,SMA200,ATR14_Wilder_DEV,ATR14_Pct_DEV,R5,R20,R60,High20,High60,High252,Low20,Low60,Dist_EMA20,Dist_EMA50,Dist_SMA200,Dist_High252,Range20_Pct,MedianVolume20_Tech,MedianTurnover20_Native,RVOL20_Current,TrueRange_Current,TrueRange_ATR14_Ratio,Range_Current_Pct,Close_Location_0_1,Gap_Pct,Range5_Pct,Range10_Pct,Range5_to_Range20,TR_Mean5,TR_Mean20,TR_Mean5_to_20,EMA20_Slope5_Pct,EMA50_Slope10_Pct,Consecutive_Close_Above_EMA20,Consecutive_Close_Above_EMA50,Consecutive_Close_Above_SMA200,Days_Since_Cross_Above_EMA20,Days_Since_Cross_Below_EMA20,Days_Since_Cross_Above_EMA50,Days_Since_Cross_Below_EMA50,RecentLow10,PriorLow10,RecentLow10_vs_Prior10_Pct,HigherLow10_Proxy,Distance_Low20_ATR,Distance_Low60_ATR,Distance_High20_ATR,Max_Daily_Return5,Min_Daily_Return5,Max_Daily_Return20,Min_Daily_Return20,Max_TR_Preceding_ATR14_20,Max_Volume_PrecedingMedian20_20,Impulse_Return20_Max,Impulse_Days_Ago,PostImpulse_Min_vs_ImpulseClose,PostImpulse_Latest_vs_ImpulseClose,PostImpulse_Range_Pct,ReturnStd5,ReturnStd20,ReturnStd5_to_20,AsOf_Age_Calendar_Days,Obs_R20_Warning_18pct,Obs_R60_Warning_30pct,HomeMarket_RS_Status,Sector_RS_Status,Feature_Status_v0_19,Core_Feature_Complete_v0_19,RS_Reference_AsOf_v0_20,RS_AsOf_Parsed_v0_20,RS_AsOf_Lag_Calendar_Days_v0_20,RS_AsOf_Status_v0_20,HomeMarket_Cohort_Size_Synchronized_v0_20,HomeMarket_Peer_Count_v0_20,HomeMarket_PeerMedian_R20_v0_20,HomeMarket_PeerMedian_R60_v0_20,HomeMarket_RS20_Excess_v0_20,HomeMarket_RS60_Excess_v0_20,HomeMarket_RS_Status_v0_20,HomeMarket_RS_Reference_Type_v0_20,Lane4_RS20_Positive_Component_v0_20,Lane4_RS60_Positive_Component_v0_20,Lane4_RS_Both_Positive_Component_v0_20,Lane4_RS_Component_Status_v0_20,Sector_RS_Status_v0_20,Sector_RS20_Excess_v0_20,Sector_RS60_Excess_v0_20,P0_Lane_Decision_v0_20,P0_PASS_v0_20,P0_FAIL_v0_20
1544,WS:XSHE:002304,Jiangsu Yanghe Brewery Joint-Stock Co Ltd,China,002304,XSHE,CNY,CN_CSI300,002304.SZ,NOT_VERIFIED,002304.SZ,EXPLICIT,READY,,2026-08-21,319,319,319,0,002304.SZ,38.83000183105469,38.83000183105469,40.328337269356446,41.22922418805059,52.08344995498657,1.002434088162514,0.025815968088902,-0.0431246900206094,-0.0129638617070431,-0.1146830531076127,43.22999954223633,45.869998931884766,75.5,38.72999954223633,37.290000915527344,-0.0371534146893844,-0.0581922751214722,-0.2544656341963954,-0.4856953399860306,0.1158897704815733,7236138.5,299462843.65930176,0.5148048230420134,0.7099990844726562,0.7082750804834478,0.0182848068759251,0.14084847573097214,0.0,0.0383724338965946,0.0875611992158012,0.3311114841037326,0.8160011291503906,0.9845003128051758,0.8288480141010074,-0.0162594998131989,-0.0120734555242739,0,0,0,18,5,16,12,38.72999954223633,39.2400016784668,-0.01299699578021,False,0.0997594654843252,1.536261519548086,4.389313734578742,0.0099948586640992,-0.0187284894513942,0.0481599621488586,-0.0238152001692892,2.298570970497821,2.6654188859018357,0.0481599621488586,16,-0.0850611902089553,-0.0850611902089553,0.106032048671368,0.0118066230391915,0.0169652857007827,0.6959283355096614,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,295,294,-0.0015937373821426001,-0.0437237708734921,-0.0113701243249005,-0.0709592822341206,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,False,False,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
1545,WS:US:UFPI,UFP Industries,,UFPI,,USD,US_SP1500,UFPI,NOT_VERIFIED,UFPI,EXPLICIT,READY,,2026-08-21,329,329,329,0,UFPI,88.80000305175781,88.80000305175781,89.42207931301483,88.40583005512953,92.4566501235962,2.939506776485327,0.0331025526516256,-0.0119060828098719,0.0097794017111219,0.0740203522495501,94.93000030517578,94.93000030517578,118.0,85.0999984741211,78.48999786376953,-0.0069566293474288,0.0044586764965894,-0.0395498546286304,-0.2474576012562896,0.1106982150138574,483600.0,44379594.22073364,1.1504501572838703,1.4599990844726562,0.4966816529058422,0.016441430566412,0.7328769628719985,0.0071493104151361,0.0499999398583785,0.0799549350238513,0.4516779231907162,2.6959991455078125,3.2,0.8424997329711914,-0.0059157550275503,0.007837043283732,0,1,0,2,1,0,1,86.58000183105469,85.0999984741211,0.0173913441065884,True,1.2587161244991905,3.5073928968163908,2.0853829296993176,0.0369266207958054,-0.0254368001431039,0.0569518395557817,-0.0362597843566482,2.555328349781873,1.7318970676241772,0.0569518395557817,14,-0.0488656559993562,-0.0314135825025229,0.091077644484363,0.0250433504870078,0.0242463463780005,1.0328711013437653,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.0084026950022376,0.05492403182822245,0.0013767067088842986,0.019096320421327653,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,True,True,True,RS_COMPONENT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
1546,WS:US:TPC,Tutor Perini Corporation,,TPC,,USD,US_SP1500,TPC,NOT_VERIFIED,TPC,EXPLICIT,READY,,2026-08-21,329,329,329,0,TPC,91.2699966430664,91.2699966430664,90.57698987402937,85.90395099385466,77.28339990615845,4.261823446634654,0.0466946817506913,-0.0573228988767958,0.051861244371266,0.2255941338388587,102.3000030517578,102.3000030517578,102.3000030517578,76.4800033569336,68.61000061035156,0.0076510245041356,0.0624656443286946,0.1809780205566942,-0.1078201962820164,0.2828969063711005,470300.0,44293475.0869751,0.9005825242718447,1.8899993896484373,0.4434720051908472,0.0207077841477275,0.8095234250744775,0.0107348518609018,0.1291771814305529,0.1737701456523107,0.4566228138992086,3.86400146484375,4.7745006561279295,0.8092995986678564,0.0098071160146697,0.0495767219124096,1,17,50,0,2,16,17,86.38999938964844,76.4800033569336,0.12957630227165,True,3.47034396692611,5.316972022998346,2.5880955761790747,0.0100707838265619,-0.0564698394860792,0.1327024622866093,-0.0646499491916592,4.648308690075265,2.142224681793027,0.1327024622866093,11,-0.056802704424085,-0.046987576044003,0.1661272237630514,0.0268610319558326,0.0445247406369872,0.6032832886064894,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.0084026950022376,0.05492403182822245,0.0434585493690284,0.17067010201063626,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,True,True,True,RS_COMPONENT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
1547,WS:XSHE:000895,Henan Shuanghui Investment & Development Co Ltd,China,000895,XSHE,CNY,CN_CSI300,000895.SZ,NOT_VERIFIED,000895.SZ,EXPLICIT,READY,,2026-08-21,319,319,319,0,000895.SZ,24.899999618530277,24.899999618530277,24.94337287301825,24.87279643854732,26.116299991607665,0.5594026843763493,0.0224659716042745,0.0121950907483125,-0.0012033969626257,0.0072815659456162,26.8700008392334,26.8700008392334,29.61000061035156,23.799999237060547,22.1299991607666,-0.001738868865441,0.0010936920603263,-0.0465724613926261,-0.1590679126894272,0.1232932389239152,11780802.0,296759873.1574173,0.5758127502694639,0.3500003814697265,0.6256680406529062,0.0140562404350103,0.28571506422308324,0.0,0.0333334073803362,0.0526104977253143,0.270358761528736,0.3760005950927734,0.6060003280639649,0.6204626923124135,0.0009497465822514,-4.772803399211156e-05,0,4,0,3,0,3,7,23.979999542236328,23.799999237060547,0.0075630382750386,True,1.9663838093591972,4.951711057396533,3.521615601289763,0.0080709786137578,-0.007177045682749,0.0299194743297355,-0.0437351749293518,2.50800007420072,2.097496043612681,0.0299194743297355,16,-0.0960893812681886,-0.072625725707074,0.1143389779722902,0.0067139890540158,0.0186577534511119,0.3598498110508427,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,295,294,-0.00205133471536105,-0.044574967803465496,0.00084793775273535,0.051856533749081696,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,True,True,True,RS_COMPONENT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
1548,WS:XTKS:8795,"T&D HOLDINGS, INC.",Japan,8795,XTKS,JPY,JP_N225,8795.T,NOT_VERIFIED,8795.T,EXPLICIT,READY,,2026-08-21,320,320,320,0,8795.T,4795.0,4795.0,4899.385100825655,4808.6672897523085,4081.24,131.78007698956802,0.0274828106339036,-0.0265935850588713,-0.050306991483462,0.1551433389544687,5176.0,5176.0,5176.0,4678.0,4022.0,-0.0213057554524677,-0.0028422198768949,0.1748880242279307,-0.0736089644513137,0.1038581856100104,1464900.0,7043451450.0,1.1826492333466876,145.0,1.1003180701698825,0.0302398331595411,0.8,-0.001066325442525,0.0613138686131386,0.0863399374348279,0.5903614457831325,123.6,131.8,0.9377845220030347,-0.0120068338427831,0.0055857806669565,0,0,78,9,8,72,2,4678.0,4868.0,-0.0390304026294165,False,0.8878428566198361,5.865833574078063,2.891180584377415,0.0226060993815313,-0.0387502536011361,0.0226060993815313,-0.0387502536011361,1.827664512315968,1.7449921752738655,0.0226060993815313,0,0.0,0.0,0.0302398331595411,0.0223324365123706,0.0173179477720983,1.2895544441097897,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,207,206,0.0122214279096842,0.0689680617077902,-0.0625284193931462,0.08617527724667849,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,False,True,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
1549,WS:US:FAF,First American Financial Corporation,,FAF,,USD,US_SP1500,FAF,NOT_VERIFIED,FAF,EXPLICIT,READY,,2026-08-21,329,329,329,0,FAF,71.76000213623047,71.76000213623047,73.01739654479054,71.63758569846075,66.31379999160767,1.731355945962578,0.0241270330883733,-0.0284321480742958,-0.0448555203032992,0.0626388780304616,79.87000274658203,79.87000274658203,79.87000274658203,71.22000122070312,63.970001220703125,-0.0172204771473707,0.0017088297515357,0.0821277342772099,-0.101540006654108,0.1205407088681183,579000.0,43821128.52401733,0.6029921392950722,0.6199951171875,0.3580980090392693,0.008639842512971,0.04838550895845639,0.0045839955667059,0.045150470559054,0.045150470559054,0.3745661609510898,1.3839996337890623,1.704999923706055,0.81173002681475,-0.0057592848524086,0.0067531855461862,0,40,91,6,4,39,40,71.22000122070312,74.08000183105469,-0.0386069187319139,False,0.3118947994412094,4.499364173896868,4.684190232091567,0.0045548908896495,-0.0108546431544056,0.0377557017422784,-0.0337725399960061,1.405696997559197,1.2320189964381678,0.0377557017422784,18,-0.0943658523891491,-0.093481571292814,0.1092723739983769,0.006491890332207,0.0164813831496977,0.3938923252522134,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.00889083558774225,0.05492403182822245,-0.05374635589104145,0.007714846202239153,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,False,True,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
1550,WS:ISIN:TW0002412004,CHUNGHWA TELECOM CO. LTD,Taiwan,2412,XTAI,TWD,TW_TW50,2412.TW,NOT_VERIFIED,2412.TW,EXPLICIT,READY,,2026-08-21,321,321,321,0,2412.TW,136.5,136.5,137.02111875438487,137.94725707629274,135.4825,1.6989778902568464,0.0124467244707461,0.011111111111111,-0.0179856115107913,0.0,142.5,147.0,147.0,135.0,132.0,-0.0038032002593628,-0.0104913798720356,0.0075101950436404,-0.0714285714285714,0.0549450549450549,10306223.5,1417279867.0,0.4888126319533524,1.0,0.5885891780786052,0.0073260073260073,0.5,0.0,0.0183150183150183,0.0183150183150183,0.3333333333333333,1.4,1.7,0.8235294117647058,-0.0028902581771856,-0.0063109485094997,0,0,5,20,14,20,14,135.0,136.0,-0.0073529411764705,False,0.8828837671179078,2.6486513013537234,3.531535068471632,0.0074074074074073,-0.0072992700729926,0.0107913669064747,-0.0179856115107913,1.6619714645573838,1.961327264354968,0.0107913669064747,19,-0.0391459074733095,-0.0284697508896797,0.0533807829181494,0.0061425200048825,0.0066325402563056,0.9261187670957312,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,50,49,0.0293637725850461,0.1593901151669083,-0.0473493840958374,-0.1593901151669083,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,False,False,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
1551,WS:BVMF:CPLE3,CPLE3,Brazil,CPLE3,BVMF,BRL,BR_IBRX100,CPLE3.SA,NOT_VERIFIED,CPLE3.SA,EXPLICIT,READY,,2026-08-21,329,329,329,0,CPLE3.SA,14.149999618530272,14.149999618530272,14.25014552403854,14.566297075722671,14.378449959754944,0.3377387389168487,0.0238684627577346,0.033601172552709,-0.0268225821420876,-0.0207612591484261,15.1899995803833,15.529999732971191,17.1299991607666,13.40999984741211,13.40999984741211,-0.0070277110742013,-0.0285794979347381,-0.0158883844826179,-0.1739637879878895,0.1257950375235469,15711550.0,223326283.7451458,0.8646939648663613,0.3299999237060547,0.977086385661257,0.0219080900565127,0.32257935506894153,0.0057020616698979,0.0537101975757126,0.0946996599797133,0.4269659489998473,0.3039999008178711,0.3290000915527343,0.9240115994592176,-0.0146894725604571,-0.0218919473146962,0,0,0,14,10,13,12,13.40999984741211,14.529999732971191,-0.0770818930586488,False,2.191042027015894,2.191042027015894,3.079303147718199,0.0151953721262108,-0.0050761200157981,0.0247763673067835,-0.0267917323528735,1.6943319715224494,2.428598376321774,0.0247763673067835,16,-0.0805910500517603,-0.0496978312780446,0.1148421758709899,0.0073311548025924,0.0142407466655462,0.5148012934131672,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,38,37,-0.0139600537057231,-0.0274406562969979,-0.0128625284363645,0.006679397148571801,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,False,True,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
1552,WS:US:RLI,RLI Corp.,,RLI,,USD,US_SP1500,RLI,NOT_VERIFIED,RLI,EXPLICIT,READY,,2026-08-21,329,329,329,0,RLI,65.37999725341797,65.37999725341797,63.28906608935476,60.84217733713366,59.16824993133545,1.672831667743078,0.0255862914961444,0.0252469309094742,0.0558785398383288,0.256099869582058,66.91000366210938,66.91000366210938,69.19000244140625,59.810001373291016,48.88999938964844,0.0330377945712001,0.0745834569847774,0.1049844693613759,-0.0550658339868508,0.1085959404571125,701100.0,43973813.52653504,0.7425204582651391,0.9300003051757812,0.5559437468269015,0.0130008949193808,0.23529094972668768,0.0041475311642023,0.0553686002440986,0.0553686002440986,0.5098588401282382,1.4760017395019531,1.81300106048584,0.8141207259450918,0.0118457133273863,0.0264869055418157,4,43,27,3,4,42,45,62.40999984741211,59.810001373291016,0.0434709649627622,True,3.3296810357743785,9.857535687387614,0.9146206627924696,0.0297981522735277,-0.02116986481304,0.0343993046802246,-0.0673267613238399,2.464116824166831,1.6302967825945418,0.0343993046802246,19,-0.0440281557401751,0.0207649358046932,0.1108509281893547,0.0185325223223796,0.0217962298604319,0.8502627491565835,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.0084026950022376,0.05492403182822245,0.0474758448360912,0.20117583775383555,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,True,True,True,RS_COMPONENT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
1553,WS:XSHG:600372,"AVIC Airborne Systems Co., Ltd.",China,600372,XSHG,CNY,CN_CSI300,600372.SS,NOT_VERIFIED,600372.SS,EXPLICIT,READY,,2026-08-21,319,319,319,0,600372.SS,10.8100004196167,10.8100004196167,11.172868624711976,11.338107453849982,12.84444999217987,0.2202353008597915,0.0203732925356908,-0.0399644582698044,-0.0373997453018587,-0.0525854019122967,11.600000381469728,11.869999885559082,16.969999313354492,10.68000030517578,10.380000114440918,-0.0324776221115399,-0.0465780586736244,-0.1583913342962767,-0.3629934674711624,0.0851063867328292,26048090.0,293350059.75572586,0.6663702204987035,0.2199993133544922,0.998928475569638,0.018501369241596,0.6500011920940324,-0.0018348169531452,0.0573542887596914,0.0804810223670583,0.6739128631995771,0.1979999542236328,0.1924998760223388,1.0285718532133272,-0.011059630421355,-0.0086597813639522,0,0,0,17,8,9,8,10.68000030517578,11.0600004196167,-0.0343580560600094,False,0.590278279337607,1.9524585908665588,3.587072366550198,0.0027598650678042,-0.0259856600195451,0.0203359446244939,-0.0259856600195451,1.8798359804678748,1.2162334374660246,0.0203359446244939,9,-0.0632581927772475,-0.0632581927772475,0.075389938339253,0.011638670579475,0.0124407527319106,0.9355278438756977,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,295,294,-0.0015937373821426001,-0.0437237708734921,-0.0358060079197161,-0.0088616310388046,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,False,False,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
1554,WS:US:ASB,Associated Bank,,ASB,,USD,US_SP1500,ASB,NOT_VERIFIED,ASB,EXPLICIT,READY,,2026-08-21,329,329,329,0,ASB,30.84000015258789,30.84000015258789,31.291392036618724,30.6142614898297,27.777799987792967,0.5714457133958517,0.018529368046968,-0.0460872747936429,0.0009737321377973,0.0982906067087183,32.459999084472656,32.459999084472656,32.459999084472656,30.56999969482422,26.8700008392334,-0.0144254331511551,0.0073736439088423,0.1102391177897679,-0.0499075470602738,0.0612840265984836,1371450.0,43766606.64253235,0.9614216067264892,0.4200000762939453,0.7349780853163964,0.0136186794492833,0.2857162319880473,0.0084525431387256,0.0603113035391954,0.0606355033279027,0.9841276248758708,0.5719997406005859,0.5399996757507324,1.0592594149345842,-0.0026575406302561,0.0153549055600197,0,55,100,20,2,54,55,30.59000015258789,30.56999969482422,0.0006542511600697,True,0.4724866272233933,6.947290390477381,2.8349130878204005,0.0026007777344208,-0.027155055518781,0.0169058619728166,-0.027155055518781,1.8454237287900024,1.276862636983941,0.0169058619728166,8,-0.0351317114607425,-0.0326223034992608,0.0586574335355095,0.0114942334727496,0.0110235784292812,1.0426953050216627,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.00889083558774225,0.05492403182822245,-0.007917103449944951,0.04336657488049585,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,False,True,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
1555,WS:US:AESI,"Atlas Energy Solutions, Inc.",,AESI,,USD,US_SP1500,AESI,NOT_VERIFIED,AESI,EXPLICIT,READY,,2026-08-21,329,329,329,0,AESI,12.579999923706056,12.579999923706056,12.378509814980584,13.36451551394546,12.89850001335144,0.8088225560019343,0.0642943212167886,0.0104417764202835,0.0518394551489602,-0.3072687208475517,13.6899995803833,18.71999931335449,20.1299991607666,9.53499984741211,9.53499984741211,0.0162774123652287,-0.0587013864753112,-0.0246928006602087,-0.3750620741095463,0.3302861492980942,3704050.0,43657720.26386261,0.9587304926309148,0.7600002288818359,0.9396377774608184,0.0604133730914952,0.3157890774207635,0.00846809948343,0.1073131507140503,0.1788553269988536,0.3249096304586382,0.7249998092651367,0.8053499221801758,0.9002295639421906,0.0231766584269859,-0.0333320403872169,6,0,0,5,38,40,36,11.4399995803833,9.53499984741211,0.199790221652518,True,3.764731897865943,3.764731897865943,1.372364863517223,0.0300395356442759,-0.0315627293792336,0.0559796310048823,-0.0728596785439946,1.8962292842204145,3.0349966132309776,0.0559796310048823,5,0.0,0.0104417764202835,0.1555822771613535,0.0271058078875224,0.034296572175138,0.790335773181779,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.0084026950022376,0.05572376110944095,0.0434367601467226,-0.36299248195699263,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,True,False,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
1556,WS:US:PSMT,PriceSmart,,PSMT,,USD,US_SP1500,PSMT,NOT_VERIFIED,PSMT,EXPLICIT,READY,,2026-08-21,329,329,329,0,PSMT,172.8699951171875,172.8699951171875,179.83031310695475,180.7020573667301,155.05845001220703,6.0226114984586125,0.0348389637795496,-0.04078352044019,-0.0717891429425849,0.017540736583937,198.6100006103516,199.83999633789065,199.83999633789065,165.72000122070312,163.60000610351562,-0.0387049205971608,-0.0433424077383226,0.1148698771565062,-0.1349579749546336,0.1902585776516769,247150.0,43626433.76998901,0.8707262795872952,5.79998779296875,0.963035353426526,0.0335511537964524,0.8224136298104749,0.0126873233288291,0.0794238220359269,0.0944640613889338,0.4174519909495754,5.441998291015625,6.084500885009765,0.8944034019985011,-0.0188628947875648,-0.0142548027048398,0,0,130,19,12,105,11,165.72000122070312,173.47999572753906,-0.0447313505761406,False,1.1871916191695742,1.5391975750128286,4.273894389460749,0.0201226735997837,-0.0350207498155538,0.0293300477121836,-0.0465405554992011,1.9581117414269036,1.81358024691358,0.0293300477121836,7,-0.0476029130026876,-0.0284381372836558,0.0784016046898931,0.0204642763534264,0.0228575600123042,0.8952957508330075,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True,2026-08-21,2026-08-21,0,SYNCHRONIZED_TO_REFERENCE,1331,1330,0.00889083558774225,0.05572376110944095,-0.08067997853032716,-0.038183024525503956,DEV_INTERNAL_PRIMARY_UNIVERSE_COHORT_RS_AVAILABLE,LEAVE_ONE_OUT_PRIMARY_UNIVERSE_COHORT_MEDIAN,False,False,False,RS_COMPONENT_NOT_BOTH_POSITIVE,RS_NOT_VERIFIED_NO_SECTOR_METADATA,,,NOT_ALLOWED_PARAMETER_SET_NOT_VALIDATED,False,False
