Segment_ID,WS_ID_Candidate,ISIN,Primary_MIC,Primary_Ticker,Security_Name_Official,B3_Type_Official,Instrument_Type_v0_31,Instrument_Gate_v0_31,Instrument_Gate_Reason_v0_31,Identity_Gate_v0_31,Identity_Method_v0_31,Source_Membership_Gate_v0_31,Source_ID,Source_AsOf_Official_Display,Source_AsOf_Official,Source_AsOf_Semantics,Source_Endpoint,Primary_MIC_Evidence_URL,Official_Source_Provides_ISIN,Strict_Ordinary_Identity_Candidate_v0_31,Canonical_Master_Import_v0_31,Needs_Liquidity_Gate
BR_IBRX100,WS:BVMF:RAIL3,,BVMF,RAIL3,RUMO S.A.,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:SBSP3,,BVMF,SBSP3,SABESP,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:SAPR11,,BVMF,SAPR11,SANEPAR,UNT N2,UNIT,FAIL,B3_TYPE_UNIT_NOT_ALLOWED,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,False,False,False
BR_IBRX100,WS:BVMF:SANB11,,BVMF,SANB11,SANTANDER BR,UNT,UNIT,FAIL,B3_TYPE_UNIT_NOT_ALLOWED,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,False,False,False
BR_IBRX100,WS:BVMF:SMTO3,,BVMF,SMTO3,SAO MARTINHO,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:CSNA3,,BVMF,CSNA3,SID NACIONAL,ON,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:SIMH3,,BVMF,SIMH3,SIMPAR,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:SLCE3,,BVMF,SLCE3,SLC AGRICOLA,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:SMFT3,,BVMF,SMFT3,SMART FIT,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:SUZB3,,BVMF,SUZB3,SUZANO S.A.,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:TAEE11,,BVMF,TAEE11,TAESA,UNT N2,UNIT,FAIL,B3_TYPE_UNIT_NOT_ALLOWED,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,False,False,False
BR_IBRX100,WS:BVMF:VIVT3,,BVMF,VIVT3,TELEF BRASIL,ON EJ,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:TEND3,,BVMF,TEND3,TENDA,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:TIMS3,,BVMF,TIMS3,TIM,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:TOTS3,,BVMF,TOTS3,TOTVS,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:UGPA3,,BVMF,UGPA3,ULTRAPAR,ON ED NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:USIM5,,BVMF,USIM5,USIMINAS,PNA N1,PREFERRED_SHARE,FAIL,B3_TYPE_PN_PREFERRED_SHARE_NOT_ALLOWED,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,False,False,False
BR_IBRX100,WS:BVMF:VALE3,,BVMF,VALE3,VALE,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:VAMO3,,BVMF,VAMO3,VAMOS,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:VBBR3,,BVMF,VBBR3,VIBRA,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:VIVA3,,BVMF,VIVA3,VIVARA S.A.,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:WEGE3,,BVMF,WEGE3,WEG,ON ATZ NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
BR_IBRX100,WS:BVMF:YDUQ3,,BVMF,YDUQ3,YDUQS PART,ON NM,ORDINARY_SHARE,PASS,B3_TYPE_ON_OFFICIAL_ORDINARY_SHARE,PASS,PRIMARY_MIC_OFFICIAL_TICKER_STABLE_WSID_NO_ISIN_IN_MEMBERSHIP_SOURCE,PASS_OFFICIAL_B3_IBRX100,B3_OFFICIAL_INDEXPROXY_GETPORTFOLIODAY,31/08/26,2026-08-31,OFFICIAL_B3_HEADER_DATE_UNINTERPRETED,https://sistemaswebb3-listados.b3.com.br/indexProxy/indexCall/GetPortfolioDay,https://www.b3.com.br/lumis/portal/file/fileDownload.jsp?fileId=8AA8D0976133DB2C0161344308732779,False,True,False,True
