WS_ID,Name,ISIN,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Primary_Universe_Index,Instrument_Type,Universe_Status,Source_ID,Source_AsOf,Mapping_Status_Current,Yahoo_Symbol_Current,Mapping_Baseline_State,Scalable_Tradeability_Status,Identity_Baseline_State,Instrument_Gate_Baseline_State,History_Evidence_State,History_Evidence_AsOf,History_First_Date,History_Last_Completed_Date,History_Unique_Daily_Bars,History_Valid_Completed_Bars,Liquidity_Evidence_State,Liquidity_Evidence_AsOf,MedianTurnover20_EUR,Liquidity_Class_Prior,Prior_Eligibility_State,Eligibility_Baseline_State,Price_Derived_Data_Refresh_Required,Mapping_Refresh_Required,Identity_Instrument_Remediation_Required,Planned_Next_Action,Refresh_Priority,Evidence_Source,Evidence_Confidence,Productive_Eligibility,SWING_U3K_FROZEN_Member
WS:XSTO:SOBIV.ST,SWEDISH ORPHAN BIOVITRUM,,SE,SOBIV.ST,NASDAQ Stockholm,XSTO,SEK,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,SOBIV.ST,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSTO:SSABB.ST,SSAB B,,SE,SSABb.ST,NASDAQ Stockholm,XSTO,SEK,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,SSABb.ST,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSTO:SWECB.ST,SWECO 'B',,SE,SWECb.ST,NASDAQ Stockholm,XSTO,SEK,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,SWECb.ST,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSTO:SWEDA.ST,SWEDBANK,,SE,SWEDa.ST,NASDAQ Stockholm,XSTO,SEK,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,SWEDa.ST,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSTO:TEL2B.ST,TELE2 B,,SE,TEL2b.ST,NASDAQ Stockholm,XSTO,SEK,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,TEL2b.ST,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSTO:TELIA.ST,TELIA COMPANY,,SE,TELIA.ST,NASDAQ Stockholm,XSTO,SEK,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,TELIA.ST,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSTO:THULE.ST,THULE GROUP,,SE,THULE.ST,NASDAQ Stockholm,XSTO,SEK,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,THULE.ST,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSTO:TRELB.ST,TRELLEBORG B,,SE,TRELb.ST,NASDAQ Stockholm,XSTO,SEK,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,TRELb.ST,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSTO:VOLVB.ST,VOLVO B,,SE,VOLVb.ST,NASDAQ Stockholm,XSTO,SEK,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,VOLVb.ST,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSTO:VSURE.ST,VERISURE,,SE,VSURE.ST,NASDAQ Stockholm,XSTO,EUR,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,VSURE.ST,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSTO:WIHL.ST,WIHLBORGS FASTIGHETER,,SE,WIHL.ST,NASDAQ Stockholm,XSTO,SEK,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,WIHL.ST,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:ABBN.S,ABB,,CH,ABBN.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,ABBN.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:ACLN.S,ACCELLERON INDUSTRIES,,CH,ACLN.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,ACLN.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:ADEN.S,ADECCO,,CH,ADEN.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,ADEN.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:ALCC.S,ALCON,,CH,ALCC.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,ALCC.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:ALLN.S,ALLREAL HLDG,,CH,ALLN.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,ALLN.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:AVOL.S,AVOLTA,,CH,AVOL.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,AVOL.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:BAER.S,JULIUS BAER GRP,,CH,BAER.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,BAER.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:BARN.S,BARRY CALLEBAUT,,CH,BARN.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,BARN.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:BCVN.S,BANQUE CANTONALE VAUDOISE,,CH,BCVN.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,BCVN.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:BEAN.S,BELIMO HOLDING,,CH,BEAN.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,BEAN.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:BKWB.S,BKW,,CH,BKWB.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,BKWB.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:BUCN.S,BUCHER INDUSTRIES,,CH,BUCN.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,BUCN.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:CFR.S,CIE FINANCIERE RICHEMONT,,CH,CFR.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,CFR.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:CMBN.S,CEMBRA MONEY BANK,,CH,CMBN.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,CMBN.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:COTNE.S,COMET HOLDINGS 'R',,CH,COTNE.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,COTNE.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:DKSH.S,DKSH HOLDING,,CH,DKSH.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,DKSH.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:EMSN.S,EMS-CHEMIE HLDG,,CH,EMSN.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,EMSN.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:FHZN.S,FLUGHAFEN ZURICH,,CH,FHZN.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,FHZN.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:GALD.S,GALDERMA GROUP N,,CH,GALD.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,GALD.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:GALE.S,GALENICA SANTE AG,,CH,GALE.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,GALE.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:GEBN.S,GEBERIT,,CH,GEBN.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,GEBN.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:GF.S,GEORG FISCHER,,CH,GF.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,GF.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:GIVN.S,GIVAUDAN,,CH,GIVN.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,GIVN.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:HBANC.S,HELVETIA BALOISE HLDG,,CH,HBANC.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,HBANC.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:HOLN.S,Holcim,,CH,HOLN.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,HOLN.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:HUBN.S,HUBER+SUHNER 'R',,CH,HUBN.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,HUBN.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
WS:XSWX:IFCN.S,INFICON,,CH,IFCN.S,Six Swiss Exchange,XSWX,CHF,EU_STOXX600,UNKNOWN,ACTIVE_VERIFIED,SRC_STOXX_SXXP_SLPUBLIC,2026-08-03,UNMAPPED,IFCN.S,MAPPING_PRESENT_NOT_REVALIDATED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,HISTORY_NOT_CHECKED,,,,,,LIQUIDITY_NOT_CHECKED,,,,NOT_ELIGIBLE_OR_NOT_RECONCILED,PRIOR_EVIDENCE_REQUIRES_REFRESH,true,false,false,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,P1,CURRENT_CANONICAL,LOW,false,false
