Security_Key,Source_WS_ID,Name,ISIN,Primary_MIC,Primary_Ticker,Instrument_Type,Source_ID,Evidence_Cohort,Acquisition_Status,History_State,History_Observation_Count,History_Valid_Observation_Count,History_Evidence,Liquidity_State,Liquidity_Bucket,Usable20,MedianTurnover20_EUR,Scalable_Plausibility,Eligibility_DryRun,Eligibility_Reason,Prior_Strict_759,Proposed_Strict,Universe_Write
WSSEC:WS:XTSE:BYD,WS:XTSE:BYD,Boyd Group Services Inc.,,XTSE,BYD,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_THIN,LOW_EXCEPTION,20,8924829.998587446,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CAE,WS:XTSE:CAE,CAE Inc.,,XTSE,CAE,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,22693537.436560497,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CAR.UN,WS:XTSE:CAR.UN,Canadian Apartment Properties Real Estate Investment Trust,,XTSE,CAR.UN,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,501,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_THIN,LOW_EXCEPTION,20,8457719.459107574,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CCA,WS:XTSE:CCA,Cogeco Communications Inc. Subordinate Voting Shares,,XTSE,CCA,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_THIN,LOW_EXCEPTION,20,5289083.567458733,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CCL.B,WS:XTSE:CCL.B,CCL Industries Inc. Unlimited Class B Non-Voting Shares,,XTSE,CCL.B,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,23801378.721422307,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CCO,WS:XTSE:CCO,Cameco Corporation,,XTSE,CCO,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,74616956.53505813,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CEU,WS:XTSE:CEU,CES Energy Solutions Corp.,,XTSE,CEU,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_THIN,LOW_EXCEPTION,20,5052248.669438679,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CG,WS:XTSE:CG,Centerra Gold Inc.,,XTSE,CG,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_THIN,LOW_EXCEPTION,20,13432615.726219881,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CHP.UN,WS:XTSE:CHP.UN,Choice Properties Real Estate Investment Trust,,XTSE,CHP.UN,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_THIN,LOW_EXCEPTION,20,6076286.385602122,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CIGI,WS:XTSE:CIGI,Colliers International Group Inc. Subordinate Voting Shares,,XTSE,CIGI,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_THIN,LOW_EXCEPTION,20,8242977.524541868,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CJT,WS:XTSE:CJT,Cargojet Inc. Common and Variable Voting Shares,,XTSE,CJT,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_THIN,LOW_EXCEPTION,20,10092608.178305184,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CLS,WS:XTSE:CLS,Celestica Inc.,,XTSE,CLS,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,112041287.04582459,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CM,WS:XTSE:CM,Canadian Imperial Bank Of Commerce,,XTSE,CM,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,187180197.70253074,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CNQ,WS:XTSE:CNQ,Canadian Natural Resources Limited,,XTSE,CNQ,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,367464408.2926451,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CNR,WS:XTSE:CNR,Canadian National Railway Company,,XTSE,CNR,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,147695808.689705,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CP,WS:XTSE:CP,Canadian Pacific Kansas City Limited,,XTSE,CP,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,96433598.22781056,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CPX,WS:XTSE:CPX,Capital Power Corporation,,XTSE,CPX,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,20574304.93402847,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CRR.UN,WS:XTSE:CRR.UN,Crombie Real Estate Investment Trust,,XTSE,CRR.UN,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_VERY_THIN,FAIL_LT_5M,20,1984942.3277417459,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CRT.UN,WS:XTSE:CRT.UN,CT Real Estate Investment Trust,,XTSE,CRT.UN,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_VERY_THIN,FAIL_LT_5M,20,3688063.4206146323,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CS,WS:XTSE:CS,Capstone Copper Corp.,,XTSE,CS,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,30585410.641322237,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CSH.UN,WS:XTSE:CSH.UN,Chartwell Retirement Residences,,XTSE,CSH.UN,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,501,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_THIN,LOW_EXCEPTION,20,6858944.86834381,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CSU,WS:XTSE:CSU,Constellation Software Inc.,,XTSE,CSU,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,102032307.80788171,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CTC.A,WS:XTSE:CTC.A,Canadian Tire Corporation Limited Class A Non-Voting Shares,,XTSE,CTC.A,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,27422601.87217976,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CU,WS:XTSE:CU,Canadian Utilities Limited Class A Non-Voting Shares,,XTSE,CU,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,21813094.47859466,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CURA,WS:XTSE:CURA,Curaleaf Holdings Inc. Subordinate Voting Shares,,XTSE,CURA,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_VERY_THIN,FAIL_LT_5M,20,1503041.751933413,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:CVE,WS:XTSE:CVE,Cenovus Energy Inc.,,XTSE,CVE,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,120967336.92656833,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:DFY,WS:XTSE:DFY,Definity Financial Corporation,,XTSE,DFY,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_THIN,LOW_EXCEPTION,20,7147955.996317804,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:DIR.UN,WS:XTSE:DIR.UN,Dream Industrial Real Estate Investment Trust,,XTSE,DIR.UN,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,501,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_VERY_THIN,FAIL_LT_5M,20,3619434.784851296,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:DML,WS:XTSE:DML,Denison Mines Corp.,,XTSE,DML,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_THIN,LOW_EXCEPTION,20,7742382.291824104,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:DOL,WS:XTSE:DOL,Dollarama Inc.,,XTSE,DOL,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,67412340.08425198,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:DOO,WS:XTSE:DOO,BRP Inc. Subordinate Voting Shares,,XTSE,DOO,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_THIN,LOW_EXCEPTION,20,11400376.253162561,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:DPM,WS:XTSE:DPM,DPM Metals Inc.,,XTSE,DPM,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,28850772.83162652,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:DSG,WS:XTSE:DSG,Descartes Systems Group Inc. (The),,XTSE,DSG,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,21456858.051415205,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:DSV,WS:XTSE:DSV,Discovery Mining Ltd.,,XTSE,DSV,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,STANDARD,20,17523386.423154764,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:EDR,WS:XTSE:EDR,Endeavour Silver Corp.,,XTSE,EDR,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_THIN,LOW_EXCEPTION,20,7957373.483013466,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:EFN,WS:XTSE:EFN,Element Fleet Management Corp.,,XTSE,EFN,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_THIN,LOW_EXCEPTION,20,13949442.647452384,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:EFR,WS:XTSE:EFR,Energy Fuels Inc.,,XTSE,EFR,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_THIN,LOW_EXCEPTION,20,11368638.093129288,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:EFX,WS:XTSE:EFX,Enerflex Ltd.,,XTSE,EFX,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_THIN,LOW_EXCEPTION,20,12076255.909209268,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:EIF,WS:XTSE:EIF,Exchange Income Corporation,,XTSE,EIF,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_THIN,LOW_EXCEPTION,20,9796321.034359917,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:ELD,WS:XTSE:ELD,Eldorado Gold Corporation,,XTSE,ELD,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,30469039.57442586,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:EMA,WS:XTSE:EMA,Emera Incorporated,,XTSE,EMA,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,59808620.05106001,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:EMP.A,WS:XTSE:EMP.A,Empire Company Limited Non-Voting Class A Shares,,XTSE,EMP.A,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_THIN,LOW_EXCEPTION,20,11763710.193329193,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:ENB,WS:XTSE:ENB,Enbridge Inc.,,XTSE,ENB,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,567080356.0396025,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:EQB,WS:XTSE:EQB,EQB Inc.,,XTSE,EQB,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_THIN,LOW_EXCEPTION,20,10103577.525555681,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:EQX,WS:XTSE:EQX,Equinox Gold Corp.,,XTSE,EQX,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,58068572.97026904,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:ERO,WS:XTSE:ERO,Ero Copper Corp.,,XTSE,ERO,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_THIN,LOW_EXCEPTION,20,12688566.663164238,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:EXE,WS:XTSE:EXE,Extendicare Inc.,,XTSE,EXE,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_THIN,LOW_EXCEPTION,20,9338031.660024976,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:FCR.UN,WS:XTSE:FCR.UN,First Capital Real Estate Investment Trust,,XTSE,FCR.UN,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_THIN,LOW_EXCEPTION,20,6017593.745132977,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:FFH,WS:XTSE:FFH,Fairfax Financial Holdings Limited Subordinate Voting Shares,,XTSE,FFH,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,70516469.48981968,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:FM,WS:XTSE:FM,First Quantum Minerals Ltd.,,XTSE,FM,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,59042840.51099716,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:FNV,WS:XTSE:FNV,Franco-Nevada Corporation,,XTSE,FNV,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,79951028.9247398,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:FRU,WS:XTSE:FRU,Freehold Royalties Ltd.,,XTSE,FRU,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_VERY_THIN,FAIL_LT_5M,20,4643160.103185898,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:FSV,WS:XTSE:FSV,FirstService Corporation,,XTSE,FSV,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,STANDARD,20,19163942.70228854,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:FTS,WS:XTSE:FTS,Fortis Inc.,,XTSE,FTS,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,71942444.65752287,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:FTT,WS:XTSE:FTT,Finning International Inc.,,XTSE,FTT,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_OK,PREFERRED,20,24345917.78330505,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
WSSEC:WS:XTSE:FVI,WS:XTSE:FVI,Fortuna Mining Corp.,,XTSE,FVI,UNKNOWN,SRC_TMX_TSX_COMPOSITE,BASE_1633,,HISTORY_OK,500,500,output_current_master_research_partial_1633_data_refresh_v0_38/history_gate_current_1633_v0.38.csv,LIQUIDITY_THIN,LOW_EXCEPTION,20,7999513.49444074,NOT_VERIFIED,INSTRUMENT_REVIEW,INSTRUMENT_NOT_STANDARD_ELIGIBLE,NO,NO,NO
