Research_Partial_Rank_v0_16,WS_ID,Name,Country,Primary_Ticker,Primary_MIC,Primary_Currency,Primary_Universe_Index,AsOf,Bars,Close_Tech,EMA20,EMA50,SMA200,ATR14_Wilder_DEV,R5,R20,R60,High20,High60,High252,Low20,Low60,Dist_EMA20,Dist_EMA50,Dist_SMA200,Dist_High252,Range20_Pct,MedianVolume20_Tech,MedianTurnover20_Native,P0_Core_Feature_Complete_v0_17,Obs_Close_Above_EMA20,Obs_Close_Above_EMA50,Obs_Close_Above_SMA200,Obs_R20_Positive,Obs_R60_Positive,Obs_R20_Warning_18pct,Obs_R60_Warning_30pct,P0_Dry_Run_Status_v0_17,P0_PASS_v0_17,P0_FAIL_NO_PRICE_SETUP_v0_17,P0_MULTI_LANE_v0_17,P0_DATA_ERROR_v0_17
1268,WS:US:MIDD,Middleby,,MIDD,,USD,US_SP1500,2026-08-21,501,115.4800033569336,122.06817698485229,120.44403111012444,100.75495603087248,4.095403609353834,-0.0206089409694137,-0.1374365166925766,0.1552853140412957,138.92999267578125,148.5500030517578,148.5500030517578,110.9800033569336,97.0907725351814,-0.0539712625407377,-0.0412143940005804,0.1461471267135403,-0.2226186402924674,0.2420331529819746,523900.0,66034687.69683838,True,False,False,True,False,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1269,WS:US:WAL,Western Alliance Bancorporation,,WAL,,USD,US_SP1500,2026-08-21,501,79.66999816894531,81.24746741628233,81.13617096550001,81.46590007781982,1.9238452701310889,-0.0321914666630583,-0.0413909567578295,0.0159398116448183,85.4800033569336,85.54000091552734,97.2300033569336,78.51000213623047,77.2300033569336,-0.0194156113107457,-0.0180705199556204,-0.0220448298878301,-0.1806027417640323,0.0874858965845937,798550.0,65701912.02049255,True,False,False,False,False,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1270,WS:US:ALV,Autoliv,,ALV,,USD,US_SP1500,2026-08-21,501,125.37000274658205,121.91184872754668,121.1716701000372,119.07490005493165,2.709803802254092,0.0266972575541377,0.0670695806118697,-0.0316675556921635,126.9000015258789,132.1699981689453,132.1699981689453,117.47000122070312,113.29000091552734,0.0283660206545122,0.0346478070581908,0.0528667476415796,-0.0514488576573273,0.0752173574107453,533200.0,66151733.38317871,True,True,True,True,True,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1271,WS:US:PK,Park Hotels & Resorts,,PK,,USD,US_SP1500,2026-08-21,501,15.779999732971191,15.106682036192622,14.500298605343218,12.016699991226195,0.41798185780015,0.0429609790888154,0.0705563078698836,0.3009068082517907,15.96500015258789,15.96500015258789,15.96500015258789,14.279999732971191,11.984000205993652,0.0445708524986117,0.0882534327366484,0.3131724803392535,-0.0115878745912013,0.1067807635063523,4299150.0,65345574.67932701,True,True,True,True,True,True,False,True,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1272,WS:XSHG:601117,China National Chemical Engineering Co Ltd,China,601117,XSHG,CNY,CN_CSI300,2026-08-21,485,7.519999980926514,7.582418954802502,7.686478099448839,8.11760000705719,0.1444821167449434,0.0162162005422412,-0.0066050448614309,-0.0233766016619942,7.900000095367432,8.4399995803833,10.479999542236328,7.349999904632568,7.150000095367432,-0.0082320660791835,-0.0216585692912159,-0.0736178212293215,-0.2824427185688769,0.0731383234215247,57533964.0,441871337.2314086,True,False,False,False,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1273,WS:XTKS:6479,MINEBEA MITSUMI INC.,Japan,6479,XTKS,JPY,JP_N225,2026-08-21,488,3365.0,3724.384459736035,3921.538337916425,3480.955,170.2044357223536,-0.1074270557029177,-0.1526063963737094,-0.2048676748582231,4126.0,5307.0,5307.0,3321.0,3321.0,-0.096494994977373,-0.1419183723222561,-0.0333112608465205,-0.3659317882042585,0.2392273402674591,2963300.0,10559987200.0,True,False,False,False,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1274,WS:US:MORN,"Morningstar, Inc.",,MORN,,USD,US_SP1500,2026-08-21,501,215.97000122070312,200.58028319513392,188.2204378209705,187.85980018615723,7.39652922035913,0.0412709001854065,0.2512021346215742,0.2224486526239513,218.32000732421875,218.32000732421875,266.04998779296875,175.64999389648438,141.49000549316406,0.0767259761548815,0.147431191431651,0.1496339344909898,-0.188235252283628,0.1975737981504626,326300.0,65308626.50604248,True,True,True,True,True,True,True,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1275,WS:US:WSC,WillScot Holdings Corp.,,WSC,,USD,US_SP1500,2026-08-21,501,22.13999938964844,23.89459982608733,24.843915553260768,22.211950006484987,1.0952392993589848,-0.0681818528462883,-0.1645283249189268,-0.1361685480060616,27.489999771118164,29.770000457763672,29.770000457763672,21.76000022888184,21.76000022888184,-0.0734308358043007,-0.1088361517658371,-0.0032392751116198,-0.2562983188038688,0.2588075745347757,2553550.0,64870512.86268234,True,False,False,False,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1276,WS:US:TMDX,"TransMedics Group, Inc.",,TMDX,,USD,US_SP1500,2026-08-21,501,94.7699966430664,85.57264127556935,81.58500252574503,106.30977560043335,4.194670851040252,0.069880274148308,0.3115138920754285,0.3509621465668107,95.18000030517578,95.18000030517578,156.0,68.0,64.84500122070312,0.1074800921228882,0.1616105130739036,-0.1085486155171595,-0.3925000215188051,0.2867996335121146,770350.0,65442868.69354248,True,True,True,False,True,True,True,True,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1277,WS:XTKS:2503,"KIRIN HOLDINGS CO., LTD.",Japan,2503,XTKS,JPY,JP_N225,2026-08-21,488,3038.0,2985.300021194471,2895.485284286125,2587.9,79.6208118046989,-0.0225225225225225,0.0497581202487906,0.1156812339331618,3161.0,3161.0,3161.0,2805.5,2541.0,0.017653159960935,0.0492196304665424,0.17392480389505,-0.0389117367921544,0.1170177748518762,3476900.0,10342046050.0,True,True,True,True,True,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1278,WS:XTKS:7201,"NISSAN MOTOR CO., LTD.",Japan,7201,XTKS,JPY,JP_N225,2026-08-21,488,336.0,332.0057323957831,333.4927078452349,364.9159994506836,11.572940252141654,0.018181818181818,0.011134554146708,-0.1373555840821566,358.20001220703125,417.2999877929688,466.0,316.0,290.79998779296875,0.0120307187932988,0.0075182817968202,-0.0792401525123905,-0.278969957081545,0.1255952744256882,31257200.0,10350527975.0,True,True,True,False,True,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1279,WS:XSHE:000538,"Yunnan Baiyao Group Co., Ltd.",China,000538,XSHE,CNY,CN_CSI300,2026-08-21,485,49.33000183105469,50.424594803874406,50.590749687023774,53.80914995193481,0.848372139371708,-0.0139915443798063,-0.0327450621361825,0.0104465821265569,53.369998931884766,53.369998931884766,60.68999862670898,49.310001373291016,46.290000915527344,-0.0217075214402241,-0.0249205213160235,-0.0832413841304153,-0.1871807060917429,0.0823028057549728,8698862.5,438912245.4524994,True,False,False,False,False,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1280,WS:US:GXO,GXO Logistics,,GXO,,USD,US_SP1500,2026-08-21,501,45.720001220703125,48.23256631290527,49.70889130848746,53.13365003585815,1.697721134116178,-0.0588719741159686,-0.1326123692881764,-0.0899681589720363,53.7599983215332,54.77999877929688,66.8499984741211,45.0,45.0,-0.0520927100561487,-0.0802450021069622,-0.139528317933208,-0.3160807439898117,0.1916010080412347,1343450.0,64478777.32887268,True,False,False,False,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1281,WS:XSHG:601319,The People's Insurance Company (Group) of China Limited,China,601319,XSHG,CNY,CN_CSI300,2026-08-21,485,6.949999809265137,7.063401876749406,7.144916216796743,7.9783000159263615,0.1503056595478142,0.0131194860056984,-0.0671140956779863,0.0296296013726129,7.570000171661377,7.670000076293945,10.18000030517578,6.820000171661377,6.480000019073486,-0.0160548797113689,-0.0272804329144382,-0.128887131921402,-0.3172888407742411,0.1079136720263164,60252021.0,437673509.84917617,True,False,False,False,False,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1282,WS:US:CPRI,Capri Holdings,,CPRI,,USD,US_SP1500,2026-08-21,501,13.649999618530272,15.26357786178527,16.53338137307928,20.26245003223419,0.6743868320241022,-0.1101695252442687,-0.1159326431671179,-0.2528736028175725,16.959999084472656,21.950000762939453,28.270000457763672,13.609999656677246,13.609999656677246,-0.1057142865104282,-0.1743975832580693,-0.3263401219094733,-0.5171560170674978,0.2454212103601591,4250650.0,64397334.12132263,True,False,False,False,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1283,WS:US:MUR,Murphy Oil,,MUR,,USD,US_SP1500,2026-08-21,501,37.40999984741211,36.22780769496443,36.33582826780416,35.02510009765625,1.4691098126559623,0.0821521601868306,-0.0395378917936412,0.0493688147602346,39.790000915527344,40.68000030517578,43.34000015258789,32.540000915527344,31.46999931335449,0.032632174775842,0.0295623254186208,0.0680911615700263,-0.1368251103898922,0.1937984504028681,1789900.0,64605905.71041107,True,True,True,True,False,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1284,WS:US:NNN,NNN Reit,,NNN,,USD,US_SP1500,2026-08-21,501,45.83000183105469,46.61947305800922,46.63558439548776,43.81794998168945,0.7798982036408313,-0.0036956123683763,-0.0718914370245485,0.0220785386953139,49.810001373291016,50.0,50.0,45.290000915527344,43.209999084472656,-0.0169343661600847,-0.0172739888408263,0.0459184386810891,-0.0833999633789062,0.0986253606191412,1416100.0,64593024.66773987,True,False,False,True,False,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1285,WS:US:CVCO,"Cavco Industries, Inc.",,CVCO,,USD,US_SP1500,2026-08-21,501,582.5499877929688,585.0130743060934,574.765469480523,560.8049488830567,19.07948723095361,-0.0371870100883282,0.0224300469024902,0.0664726094898584,612.510009765625,630.47998046875,713.010009765625,534.0499877929688,515.6900024414062,-0.0042103101987014,0.0135438169580393,0.0387746915451105,-0.1829708141342083,0.1346837586760709,107700.0,63939254.736328125,True,False,True,True,True,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1286,WS:US:LAZ,Lazard,,LAZ,,USD,US_SP1500,2026-08-21,501,44.150001525878906,43.66886563501714,43.70914307157758,47.09665008544922,1.832285664774539,-0.0109766548044164,-0.0045095142079629,-0.0828832138420737,46.04999923706055,50.58000183105469,58.75,39.61000061035156,39.040000915527344,0.011017824343849,0.0100861838810104,-0.0625659904520617,-0.2485106123254654,0.1458663285194706,1452600.0,64420751.561164856,True,True,True,False,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1287,WS:XTKS:8830,"SUMITOMO REALTY & DEVELOPMENT CO., LTD.",Japan,8830,XTKS,JPY,JP_N225,2026-08-21,488,3339.0,3475.104636491204,3640.387985210476,3690.015,89.60088294438448,-0.0127143701951507,-0.0963464140730717,-0.1007271747912739,3822.0,3952.0,5358.0,3232.0,3232.0,-0.0391656225432763,-0.0827900724963662,-0.0951256295706114,-0.3768197088465845,0.1766996106618748,2864100.0,10310048250.0,True,False,False,False,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1288,WS:XSHG:600585,Anhui Conch Cement Co Ltd,China,600585,XSHG,CNY,CN_CSI300,2026-08-21,485,17.40999984741211,17.64347178002144,18.07953732372829,21.43149998664856,0.3227783495023408,0.0028801402824105,-0.0202588970780965,-0.1148957915666488,18.670000076293945,20.3799991607666,26.93000030517578,17.209999084472656,16.579999923706055,-0.0132327659499362,-0.0370328877519147,-0.1876443618851584,-0.35350911065285,0.0838599083640032,24039564.5,428192252.9731484,True,False,False,False,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1289,WS:XSHE:002311,Guangdong Haid Group Co Ltd,China,002311,XSHE,CNY,CN_CSI300,2026-08-21,485,45.790000915527344,46.35648100429408,46.53210580684325,50.70015008926392,1.3880200107756229,0.0189141592076769,-0.051181050391868,-0.0071552043365135,50.25,50.25,68.4800033569336,44.18000030517578,40.459999084472656,-0.0122200839342024,-0.0159482335572005,-0.0968468370427235,-0.3313376362314224,0.1325616853780382,8941933.0,431782057.7612972,True,False,False,False,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1290,WS:US:ATR,AptarGroup,,ATR,,USD,US_SP1500,2026-08-21,501,134.8000030517578,132.91985564796394,129.8225564700278,125.79174968719482,2.985237243950833,0.0204390372709477,0.0184345907385514,0.1691240198081045,139.57000732421875,139.57000732421875,146.91000366210938,129.55999755859375,110.9499969482422,0.0141449702501439,0.0383403833437772,0.0716124339391393,-0.0824314226974247,0.0742582310015346,472800.0,63629629.79736328,True,True,True,True,True,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1291,WS:US:IDA,Idacorp,,IDA,,USD,US_SP1500,2026-08-21,501,137.1999969482422,142.30860732791135,143.98136760314767,138.97715023040772,3.012884364261596,-0.037935654154374,-0.0765296480814207,-0.0454988750173166,150.99000549316406,154.91000366210938,154.91000366210938,137.10000610351562,134.6199951171875,-0.0358981123882252,-0.047098945980266,-0.0127873774877325,-0.1143244870905584,0.101239064858641,446550.0,63351366.84722901,True,False,False,False,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1292,WS:XSHG:601058,"Sailun Group Co.,Ltd.",China,601058,XSHG,CNY,CN_CSI300,2026-08-21,485,13.81999969482422,13.70950741391241,13.393236035303527,14.462450022697448,0.4449467856367773,0.0199261623829329,0.046177112408458,0.1003184102796368,14.399999618530272,14.399999618530272,18.049999237060547,13.130000114440918,11.119999885559082,0.008059536902083,0.0318641184547017,-0.0444219566439271,-0.2343490150155367,0.091895769329502,30593536.0,430686103.1813717,True,True,True,False,True,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1293,WS:US:INGR,Ingredion,,INGR,,USD,US_SP1500,2026-08-21,501,106.83999633789062,104.08719421528068,102.9251448469759,108.40029991149902,2.0656843066341355,0.0155893482625792,0.0565663907826776,0.027702936502316,108.05999755859376,108.05999755859376,130.47999572753906,98.72000122070312,94.44000244140624,0.0264470777924552,0.0380359094634759,-0.0143939045822037,-0.1811771931615643,0.0874204105020004,607850.0,63370572.62802124,True,True,True,False,True,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1294,WS:XTKS:6326,KUBOTA CORP.,Japan,6326,XTKS,JPY,JP_N225,2026-08-21,488,2712.0,2698.4587546388434,2723.5527542299783,2576.83,98.63301177310257,-0.0143558059240413,-0.0302163418558912,-0.0161436604389624,2888.0,3010.0,3268.0,2493.5,2493.5,0.0050181405729763,-0.0042417956516669,0.0524559245274232,-0.1701346389228886,0.1454646017699115,3684550.0,10024346800.0,True,True,False,True,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1295,WS:US:KSS,Kohl's Corp.,,KSS,,USD,US_SP1500,2026-08-21,501,17.600000381469727,18.61321239386996,17.899064272764253,17.19875,0.935075688248734,-0.0838104518341327,-0.0189520703715938,0.3611755580875415,20.549999237060547,20.549999237060547,25.21999931335449,16.8799991607666,14.130000114440918,-0.0544350964766255,-0.0167083533941821,0.0233302060597266,-0.3021411236855119,0.2085227270880021,3342950.0,63415126.85947418,True,False,False,True,False,True,False,True,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1296,WS:XSHE:000625,Chongqing Changan Automobile Co Ltd,China,000625,XSHE,CNY,CN_CSI300,2026-08-21,485,7.070000171661377,7.271268009218977,7.50987304997728,9.86824999332428,0.1581960616373443,-0.009803879010249,-0.0180555057010519,-0.1027918694182671,7.909999847412109,8.579999923706055,13.84000015258789,7.019999980926514,6.659999847412109,-0.0276798815973251,-0.0585726117323959,-0.2835608971758798,-0.4891618429397644,0.1258839950319909,58614547.5,426748732.5791218,True,False,False,False,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1297,WS:XSHG:600886,"SDIC Power Holdings Co.,Ltd.",China,600886,XSHG,CNY,CN_CSI300,2026-08-21,485,13.760000228881836,14.216372261165496,14.177337172420897,13.792350034713746,0.3270664419349562,-0.0014513428502834,-0.0715249316983845,-0.0036205785094575,15.479999542236328,15.479999542236328,15.479999542236328,13.649999618530272,12.81999969482422,-0.0321018628310908,-0.0294369061314916,-0.0023454890392492,-0.1111110700398645,0.1329941782896877,29212917.0,424983526.2099857,True,False,False,False,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1298,WS:XSHG:601998,China Citic Bank Corporation Limited,China,601998,XSHG,CNY,CN_CSI300,2026-08-21,485,8.390000343322754,7.796455297008327,7.656454463036727,7.696399989128113,0.1986934467630049,0.0896104611882411,0.102496740620704,0.1383989787791286,8.4399995803833,8.4399995803833,8.600000381469727,7.389999866485596,6.849999904632568,0.0761301160210825,0.0958075155840587,0.090120102278262,-0.0244186080037224,0.1251489476676071,55505582.5,423516078.65045,True,True,True,True,True,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1299,WS:XSHE:000002,China Vanke Co Ltd,China,000002,XSHE,CNY,CN_CSI300,2026-08-21,485,3.0799999237060547,3.17120278251575,3.234156545186756,4.2552499985694885,0.0963669136020525,-0.0159745012481554,0.0032573259546275,-0.0694864117974413,3.400000095367432,3.640000104904175,7.21999979019165,3.049999952316284,2.880000114440918,-0.0287597057219226,-0.047665169983848,-0.276188255744909,-0.5734072003865948,0.1136364128964018,128407322.0,423631969.8240514,True,False,False,False,True,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1300,WS:US:NOV,NOV Inc.,,NOV,,USD,US_SP1500,2026-08-21,501,20.420000076293945,20.36060988556158,19.992675532154205,18.676799964904784,0.6582813862489795,-0.0340586250776834,-0.0163776564951513,0.0093920187027654,21.670000076293945,21.670000076293945,21.670000076293945,18.940000534057617,17.729999542236328,0.0029169160976105,0.0213740548858742,0.0933350528283631,-0.057683433114864,0.1336924354572186,3174300.0,62635220.57476044,True,True,True,True,False,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1301,WS:US:SMG,Scotts Miracle-Gro Company,,SMG,,USD,US_SP1500,2026-08-21,501,61.0099983215332,63.1264847490482,64.21381199565649,62.36195001602173,2.497023995983739,0.0011486658418391,-0.1197518327719436,-0.0019630745049115,73.41000366210938,75.33999633789062,75.33999633789062,58.560001373291016,53.59999847412109,-0.0335277092638507,-0.0498929058181437,-0.0216791119286871,-0.190204389605876,0.2434027650772302,970650.0,62311522.89009094,True,False,False,False,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1302,WS:US:CALM,"Cal-Maine Foods, Inc.",,CALM,,USD,US_SP1500,2026-08-21,501,82.80000305175781,83.50674450426848,83.25092635686393,81.95044982910156,2.691067383611965,0.0210877641027609,-0.0832594848148271,0.0890438561246489,95.25,95.25,117.4499969482422,79.69000244140625,73.7699966430664,-0.0084632858903336,-0.0054164358865291,0.0103666694255846,-0.2950191127868136,0.1879226689021652,729400.0,62618500.04043579,True,False,False,True,False,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1303,WS:XSHG:600233,"YTO Express Group Co.,Ltd.",China,600233,XSHG,CNY,CN_CSI300,2026-08-21,485,17.420000076293945,18.313119749072687,18.12012476719311,18.152649993896485,0.6916788020498807,-0.0783068556670911,0.0092699794490369,-0.062937066524503,19.43000030517578,19.43000030517578,22.86000061035156,17.149999618530273,14.899999618530272,-0.0487693896515892,-0.0386379619287587,-0.0403604938038733,-0.237970270726688,0.1308840801756512,22415573.5,421086393.6431789,True,False,False,False,True,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1304,WS:US:ERIE,Erie Indemnity,,ERIE,,USD,US_SP1500,2026-08-21,501,264.8500061035156,251.56233731997372,242.83879374813532,255.59944984436035,9.926641658696902,0.0346107286231069,0.1847461529320389,0.1999909294863662,270.4700012207031,270.4700012207031,368.7999877929688,224.05999755859372,204.6300048828125,0.0528205808751118,0.0906412522301094,0.0361916125593702,-0.281860046448285,0.175231272767916,249500.0,61975027.561187744,True,True,True,True,True,True,True,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1305,WS:US:ULS,UL Solutions,,ULS,,USD,US_SP1500,2026-08-21,501,75.05999755859375,79.94406657307174,85.21947008548894,85.56009983062744,2.7050075889602603,-0.0309837536050268,-0.1216943790930662,-0.2538767525140409,93.61000061035156,102.06999969482422,107.54000091552734,74.33000183105469,74.33000183105469,-0.0610935773452776,-0.1192153919368846,-0.1227219497501688,-0.3020271813317784,0.2568611698161382,725750.0,61386286.19766235,True,False,False,False,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1306,WS:US:BF.B,Brown–Forman,,BF.B,,USD,US_SP1500,2026-08-21,501,28.440000534057617,27.905010687809117,27.361722455412625,27.243649969100957,0.8589848395229204,0.0007037458729761,0.0904908212137831,0.0963762509070751,29.690000534057617,29.690000534057617,31.920000076293945,26.270000457763672,24.65999984741211,0.0191718201520785,0.0394082675314795,0.0439130060147423,-0.1090225417894288,0.1202531649814285,2195600.0,61776691.66164398,True,True,True,True,True,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1307,WS:US:KRG,Kite Realty Group Trust,,KRG,,USD,US_SP1500,2026-08-21,501,26.149999618530277,27.052589588512078,27.546592585045392,25.616750011444093,0.4607785892506803,-0.0113421979491784,-0.1078130298529675,-0.0501271715835683,29.71999931335449,29.920000076293945,29.920000076293945,26.06999969482422,26.06999969482422,-0.0333642724674715,-0.0506993001839838,0.0208164426341341,-0.1260026887750812,0.139579337352794,2344450.0,62037134.015369415,True,False,False,True,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1308,WS:XASX:EVN,Evolution Mining,Australia,EVN,XASX,AUD,AU_ASX200,2026-08-21,508,15.350000381469728,13.2853528427049,12.638343243915228,12.909649982452391,0.5805987929249801,0.1619985115172597,0.3596103129614476,0.3175966424114127,15.449999809265137,15.449999809265137,17.75,11.0600004196167,10.204999923706056,0.1554078061162327,0.2145579594746358,0.1890330413554519,-0.1352112461143816,0.2859934384723517,6715909.5,87230543.74956322,True,True,True,True,True,True,True,True,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1309,WS:US:WAY,Waystar Holding Corp,,WAY,,USD,US_SP1500,2026-08-21,501,25.01000022888184,23.96606855719756,22.87480079765413,25.803700008392333,1.074955650022252,0.0092816600429022,0.1110617492039085,0.3121721369180148,25.8700008392334,25.8700008392334,41.470001220703125,20.141000747680664,17.260000228881836,0.0435587367695633,0.0933428644959684,-0.0307591461399859,-0.3969134436293178,0.2290683742152396,2529850.0,61884722.84631729,True,True,True,False,True,True,False,True,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1310,WS:ISIN:TW0002887007,"TS FINANCIAL HOLDING CO., LTD.",Taiwan,2887,XTAI,TWD,TW_TW50,2026-08-21,486,37.25,35.790520276504296,33.63474673441228,25.11015517621937,1.139462826564474,-0.0132450331125827,0.0907759395492826,0.6521184344185622,37.79999923706055,37.79999923706055,37.79999923706055,31.850000381469727,22.546809734684405,0.0407783880262233,0.1074856693328061,0.4834635524386441,-0.0145502446603572,0.159731512901767,56345020.0,1985462499.750908,True,True,True,True,True,True,False,True,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1311,WS:US:SEIC,SEI Investments Company,,SEIC,,USD,US_SP1500,2026-08-21,501,109.52999877929688,104.65447775310304,99.54921560787776,87.24629993438721,2.010760432486151,0.0296108442113884,0.1039104760305371,0.2213425335255654,109.75,109.75,109.75,99.16000366210938,85.94000244140625,0.0465868363291246,0.1002597871864023,0.2554113912185149,-0.0020045669312357,0.096685807138823,587750.0,61552268.84460449,True,True,True,True,True,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1312,WS:XSHG:601916,"CHINA ZHESHANG BANK CO.,LTD",China,601916,XSHG,CNY,CN_CSI300,2026-08-21,485,2.9200000762939453,2.9179514921926253,2.917145874312535,2.9920999896526337,0.0568076891686761,-0.0034129659506542,0.017421669940284,-0.0135135004518676,3.059999942779541,3.109999895095825,3.450000047683716,2.859999895095825,2.5999999046325684,0.0007020624252327,0.0009784227818512,-0.0240967593355925,-0.1536231779896946,0.0684931652253774,141341494.5,411256959.2360716,True,True,True,False,True,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1313,WS:US:MAC,Macerich,,MAC,,USD,US_SP1500,2026-08-21,501,24.3799991607666,24.83910815670341,24.58957678050586,20.951949968338013,0.5666754879266325,-0.0133549144448743,-0.0561363053512316,0.0744820884500334,26.68000030517578,26.68000030517578,26.68000030517578,23.459999084472656,22.1299991607666,-0.0184833124055988,-0.0085230267120907,0.1636148042358327,-0.0862069384595543,0.13207552631441,2389850.0,60876241.80402756,True,False,False,True,False,True,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1314,WS:BVMF:RENT3,RENT3,Brazil,RENT3,BVMF,BRL,BR_IBRX100,2026-08-21,500,33.91999816894531,35.32480523312762,37.945470667047765,43.898449993133546,1.3110012924345802,0.0122351497448045,-0.0805096576265199,-0.2078468376765233,40.18999862670898,43.4900016784668,53.34999847412109,31.739999771118164,31.739999771118164,-0.0397682890227198,-0.1060857179351899,-0.2273076116753332,-0.3641987040468397,0.2491155457469047,9740150.0,317724439.36157227,True,False,False,False,False,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
1315,WS:XSHE:300866,"Anker Innovations Technology Co., Ltd",China,300866,XSHE,CNY,CN_CSI300,2026-08-21,485,118.5,117.40170310526749,116.13580806995203,111.36739990234376,5.041100454199799,0.0237580993520518,0.0371083299886012,-0.070296556949875,127.5,130.64999389648438,149.5,112.41000366210938,100.0,0.0093550337489376,0.0203571316146002,0.0640456731854268,-0.2073578595317725,0.1273417412480221,3445030.5,412430177.6534615,True,True,True,True,True,False,False,False,NO_AUTOMATED_LANE_DECISION_PARAMETERS_NOT_VALIDATED,False,False,False,False
