WS_ID,Name,Country,Primary_Universe_Index,Primary_Ticker,Primary_MIC,ISIN,Universe_Status,Yahoo_Symbol_Before,Yahoo_Symbol_After,Yahoo_Mapping_Status,Yahoo_Mapping_Confidence,Resolved_Exchange_Ticker_Candidate,Prior_Run_Status,Prior_Reason_Code,Search_Attempted,Search_Query,Search_Result_Name,Search_Result_Exchange,Search_Score,Search_Margin,Search_Reason,Identity_Issues,Needs_Review
WS:XKRX:011780,Kumho Petrochemical,South Korea,KR_KOSPI200,011780,XKRX,,ACTIVE_SOURCE_CAPTURED,,011780.KS,DERIVED_RULE,0.93,011780,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:011790,SKC,South Korea,KR_KOSPI200,011790,XKRX,,ACTIVE_SOURCE_CAPTURED,,011790.KS,DERIVED_RULE,0.93,011790,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:012330,Hyundai Mobis,South Korea,KR_KOSPI200,012330,XKRX,,ACTIVE_SOURCE_CAPTURED,,012330.KS,DERIVED_RULE,0.93,012330,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:012450,Hanwha Aerospace,South Korea,KR_KOSPI200,012450,XKRX,,ACTIVE_SOURCE_CAPTURED,,012450.KS,DERIVED_RULE,0.93,012450,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:0126Z0,Samsung Epis,South Korea,KR_KOSPI200,0126Z0,XKRX,,ACTIVE_SOURCE_CAPTURED,,0126Z0.KS,DERIVED_RULE,0.93,0126Z0,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:012750,S-1,South Korea,KR_KOSPI200,012750,XKRX,,ACTIVE_SOURCE_CAPTURED,,012750.KS,DERIVED_RULE,0.93,012750,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:014680,Hansol Chemical,South Korea,KR_KOSPI200,014680,XKRX,,ACTIVE_SOURCE_CAPTURED,,014680.KS,DERIVED_RULE,0.93,014680,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:014820,Dongwon Systems,South Korea,KR_KOSPI200,014820,XKRX,,ACTIVE_SOURCE_CAPTURED,,014820.KS,DERIVED_RULE,0.93,014820,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:015760,KEPCO,South Korea,KR_KOSPI200,015760,XKRX,,ACTIVE_SOURCE_CAPTURED,,015760.KS,DERIVED_RULE,0.93,015760,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:016360,Samsung Securities,South Korea,KR_KOSPI200,016360,XKRX,,ACTIVE_SOURCE_CAPTURED,,016360.KS,DERIVED_RULE,0.93,016360,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:017670,SK Telecom,South Korea,KR_KOSPI200,017670,XKRX,,ACTIVE_SOURCE_CAPTURED,,017670.KS,DERIVED_RULE,0.93,017670,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:017800,Hyundai Elevator,South Korea,KR_KOSPI200,017800,XKRX,,ACTIVE_SOURCE_CAPTURED,,017800.KS,DERIVED_RULE,0.93,017800,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:017960,Hankuk Carbon,South Korea,KR_KOSPI200,017960,XKRX,,ACTIVE_SOURCE_CAPTURED,,017960.KS,DERIVED_RULE,0.93,017960,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:018260,Samsung SDS,South Korea,KR_KOSPI200,018260,XKRX,,ACTIVE_SOURCE_CAPTURED,,018260.KS,DERIVED_RULE,0.93,018260,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:018880,Hanon Systems,South Korea,KR_KOSPI200,018880,XKRX,,ACTIVE_SOURCE_CAPTURED,,018880.KS,DERIVED_RULE,0.93,018880,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:021240,Coway,South Korea,KR_KOSPI200,021240,XKRX,,ACTIVE_SOURCE_CAPTURED,,021240.KS,DERIVED_RULE,0.93,021240,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:022100,POSCO DX,South Korea,KR_KOSPI200,022100,XKRX,,ACTIVE_SOURCE_CAPTURED,,022100.KS,DERIVED_RULE,0.93,022100,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:023530,Lotte Shopping,South Korea,KR_KOSPI200,023530,XKRX,,ACTIVE_SOURCE_CAPTURED,,023530.KS,DERIVED_RULE,0.93,023530,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:024110,Industrial Bank of Korea,South Korea,KR_KOSPI200,024110,XKRX,,ACTIVE_SOURCE_CAPTURED,,024110.KS,DERIVED_RULE,0.93,024110,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:026960,Dongsuh,South Korea,KR_KOSPI200,026960,XKRX,,ACTIVE_SOURCE_CAPTURED,,026960.KS,DERIVED_RULE,0.93,026960,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:028050,Samsung E&A,South Korea,KR_KOSPI200,028050,XKRX,,ACTIVE_SOURCE_CAPTURED,,028050.KS,DERIVED_RULE,0.93,028050,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:028260,Samsung C&T,South Korea,KR_KOSPI200,028260,XKRX,,ACTIVE_SOURCE_CAPTURED,,028260.KS,DERIVED_RULE,0.93,028260,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:028670,Pan Ocean,South Korea,KR_KOSPI200,028670,XKRX,,ACTIVE_SOURCE_CAPTURED,,028670.KS,DERIVED_RULE,0.93,028670,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:029780,Samsung Card,South Korea,KR_KOSPI200,029780,XKRX,,ACTIVE_SOURCE_CAPTURED,,029780.KS,DERIVED_RULE,0.93,029780,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:030000,Cheil Worldwide,South Korea,KR_KOSPI200,030000,XKRX,,ACTIVE_SOURCE_CAPTURED,,030000.KS,DERIVED_RULE,0.93,030000,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:030200,KT,South Korea,KR_KOSPI200,030200,XKRX,,ACTIVE_SOURCE_CAPTURED,,030200.KS,DERIVED_RULE,0.93,030200,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:032640,LG Uplus,South Korea,KR_KOSPI200,032640,XKRX,,ACTIVE_SOURCE_CAPTURED,,032640.KS,DERIVED_RULE,0.93,032640,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:032830,Samsung Life,South Korea,KR_KOSPI200,032830,XKRX,,ACTIVE_SOURCE_CAPTURED,,032830.KS,DERIVED_RULE,0.93,032830,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:033780,KT&G,South Korea,KR_KOSPI200,033780,XKRX,,ACTIVE_SOURCE_CAPTURED,,033780.KS,DERIVED_RULE,0.93,033780,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:034020,Doosan Enerbility,South Korea,KR_KOSPI200,034020,XKRX,,ACTIVE_SOURCE_CAPTURED,,034020.KS,DERIVED_RULE,0.93,034020,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:034220,LG Display,South Korea,KR_KOSPI200,034220,XKRX,,ACTIVE_SOURCE_CAPTURED,,034220.KS,DERIVED_RULE,0.93,034220,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:034230,Paradise,South Korea,KR_KOSPI200,034230,XKRX,,ACTIVE_SOURCE_CAPTURED,,034230.KS,DERIVED_RULE,0.93,034230,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:034730,SK,South Korea,KR_KOSPI200,034730,XKRX,,ACTIVE_SOURCE_CAPTURED,,034730.KS,DERIVED_RULE,0.93,034730,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:035250,Kangwon Land,South Korea,KR_KOSPI200,035250,XKRX,,ACTIVE_SOURCE_CAPTURED,,035250.KS,DERIVED_RULE,0.93,035250,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:035420,Naver,South Korea,KR_KOSPI200,035420,XKRX,,ACTIVE_SOURCE_CAPTURED,,035420.KS,DERIVED_RULE,0.93,035420,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:035720,Kakao,South Korea,KR_KOSPI200,035720,XKRX,,ACTIVE_SOURCE_CAPTURED,,035720.KS,DERIVED_RULE,0.93,035720,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:036460,Korea Gas,South Korea,KR_KOSPI200,036460,XKRX,,ACTIVE_SOURCE_CAPTURED,,036460.KS,DERIVED_RULE,0.93,036460,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:036570,NC,South Korea,KR_KOSPI200,036570,XKRX,,ACTIVE_SOURCE_CAPTURED,,036570.KS,DERIVED_RULE,0.93,036570,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:039490,Kiwoom Securities,South Korea,KR_KOSPI200,039490,XKRX,,ACTIVE_SOURCE_CAPTURED,,039490.KS,DERIVED_RULE,0.93,039490,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:042660,Hanwha Ocean,South Korea,KR_KOSPI200,042660,XKRX,,ACTIVE_SOURCE_CAPTURED,,042660.KS,DERIVED_RULE,0.93,042660,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:042700,Hanmi Semiconductor,South Korea,KR_KOSPI200,042700,XKRX,,ACTIVE_SOURCE_CAPTURED,,042700.KS,DERIVED_RULE,0.93,042700,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:047040,Daewoo E&C,South Korea,KR_KOSPI200,047040,XKRX,,ACTIVE_SOURCE_CAPTURED,,047040.KS,DERIVED_RULE,0.93,047040,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:047050,POSCO International,South Korea,KR_KOSPI200,047050,XKRX,,ACTIVE_SOURCE_CAPTURED,,047050.KS,DERIVED_RULE,0.93,047050,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:047810,Korea Aerospace,South Korea,KR_KOSPI200,047810,XKRX,,ACTIVE_SOURCE_CAPTURED,,047810.KS,DERIVED_RULE,0.93,047810,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:051600,KEPCO KPS,South Korea,KR_KOSPI200,051600,XKRX,,ACTIVE_SOURCE_CAPTURED,,051600.KS,DERIVED_RULE,0.93,051600,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:051900,LG H&H,South Korea,KR_KOSPI200,051900,XKRX,,ACTIVE_SOURCE_CAPTURED,,051900.KS,DERIVED_RULE,0.93,051900,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:051910,LG Chem,South Korea,KR_KOSPI200,051910,XKRX,,ACTIVE_SOURCE_CAPTURED,,051910.KS,DERIVED_RULE,0.93,051910,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:052690,KEPCO E&C,South Korea,KR_KOSPI200,052690,XKRX,,ACTIVE_SOURCE_CAPTURED,,052690.KS,DERIVED_RULE,0.93,052690,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:055550,Shinhan Financial,South Korea,KR_KOSPI200,055550,XKRX,,ACTIVE_SOURCE_CAPTURED,,055550.KS,DERIVED_RULE,0.93,055550,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:062040,Sanil Electric,South Korea,KR_KOSPI200,062040,XKRX,,ACTIVE_SOURCE_CAPTURED,,062040.KS,DERIVED_RULE,0.93,062040,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:064350,Hyundai Rotem,South Korea,KR_KOSPI200,064350,XKRX,,ACTIVE_SOURCE_CAPTURED,,064350.KS,DERIVED_RULE,0.93,064350,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:064400,LG CNS,South Korea,KR_KOSPI200,064400,XKRX,,ACTIVE_SOURCE_CAPTURED,,064400.KS,DERIVED_RULE,0.93,064400,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:066570,LG Electronics,South Korea,KR_KOSPI200,066570,XKRX,,ACTIVE_SOURCE_CAPTURED,,066570.KS,DERIVED_RULE,0.93,066570,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:066970,L&F,South Korea,KR_KOSPI200,066970,XKRX,,ACTIVE_SOURCE_CAPTURED,,066970.KS,DERIVED_RULE,0.93,066970,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:068270,Celltrion,South Korea,KR_KOSPI200,068270,XKRX,,ACTIVE_SOURCE_CAPTURED,,068270.KS,DERIVED_RULE,0.93,068270,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:069260,TKG Huchems,South Korea,KR_KOSPI200,069260,XKRX,,ACTIVE_SOURCE_CAPTURED,,069260.KS,DERIVED_RULE,0.93,069260,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:069620,Daewoong Pharmaceutical,South Korea,KR_KOSPI200,069620,XKRX,,ACTIVE_SOURCE_CAPTURED,,069620.KS,DERIVED_RULE,0.93,069620,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:069960,Hyundai Department Store,South Korea,KR_KOSPI200,069960,XKRX,,ACTIVE_SOURCE_CAPTURED,,069960.KS,DERIVED_RULE,0.93,069960,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:071050,Korea Investment,South Korea,KR_KOSPI200,071050,XKRX,,ACTIVE_SOURCE_CAPTURED,,071050.KS,DERIVED_RULE,0.93,071050,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:071320,Korea District Heating,South Korea,KR_KOSPI200,071320,XKRX,,ACTIVE_SOURCE_CAPTURED,,071320.KS,DERIVED_RULE,0.93,071320,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:071970,HD Hyundai Marine Engine,South Korea,KR_KOSPI200,071970,XKRX,,ACTIVE_SOURCE_CAPTURED,,071970.KS,DERIVED_RULE,0.93,071970,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:073240,Kumho Tire,South Korea,KR_KOSPI200,073240,XKRX,,ACTIVE_SOURCE_CAPTURED,,073240.KS,DERIVED_RULE,0.93,073240,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:078930,GS,South Korea,KR_KOSPI200,078930,XKRX,,ACTIVE_SOURCE_CAPTURED,,078930.KS,DERIVED_RULE,0.93,078930,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:079550,LIG Nex1,South Korea,KR_KOSPI200,079550,XKRX,,ACTIVE_SOURCE_CAPTURED,,079550.KS,DERIVED_RULE,0.93,079550,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:081660,Misto,South Korea,KR_KOSPI200,081660,XKRX,,ACTIVE_SOURCE_CAPTURED,,081660.KS,DERIVED_RULE,0.93,081660,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:082740,Hanwha Engine,South Korea,KR_KOSPI200,082740,XKRX,,ACTIVE_SOURCE_CAPTURED,,082740.KS,DERIVED_RULE,0.93,082740,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:086280,Hyundai Glovis,South Korea,KR_KOSPI200,086280,XKRX,,ACTIVE_SOURCE_CAPTURED,,086280.KS,DERIVED_RULE,0.93,086280,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:086790,Hana Financial,South Korea,KR_KOSPI200,086790,XKRX,,ACTIVE_SOURCE_CAPTURED,,086790.KS,DERIVED_RULE,0.93,086790,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:088350,Hanwha Life,South Korea,KR_KOSPI200,088350,XKRX,,ACTIVE_SOURCE_CAPTURED,,088350.KS,DERIVED_RULE,0.93,088350,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:090430,Amorepacific,South Korea,KR_KOSPI200,090430,XKRX,,ACTIVE_SOURCE_CAPTURED,,090430.KS,DERIVED_RULE,0.93,090430,,,False,,,,,,,ISIN_NOT_VERIFIED;POSSIBLE_DUPLICATE,True
WS:XKRX:093370,Foosung,South Korea,KR_KOSPI200,093370,XKRX,,ACTIVE_SOURCE_CAPTURED,,093370.KS,DERIVED_RULE,0.93,093370,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:096770,SK Innovation,South Korea,KR_KOSPI200,096770,XKRX,,ACTIVE_SOURCE_CAPTURED,,096770.KS,DERIVED_RULE,0.93,096770,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:097950,CJ CheilJedang,South Korea,KR_KOSPI200,097950,XKRX,,ACTIVE_SOURCE_CAPTURED,,097950.KS,DERIVED_RULE,0.93,097950,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:103140,Poongsan,South Korea,KR_KOSPI200,103140,XKRX,,ACTIVE_SOURCE_CAPTURED,,103140.KS,DERIVED_RULE,0.93,103140,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:105560,KB Financial,South Korea,KR_KOSPI200,105560,XKRX,,ACTIVE_SOURCE_CAPTURED,,105560.KS,DERIVED_RULE,0.93,105560,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:111770,Youngone,South Korea,KR_KOSPI200,111770,XKRX,,ACTIVE_SOURCE_CAPTURED,,111770.KS,DERIVED_RULE,0.93,111770,,,False,,,,,,,ISIN_NOT_VERIFIED;POSSIBLE_DUPLICATE,True
WS:XKRX:112610,CS Wind,South Korea,KR_KOSPI200,112610,XKRX,,ACTIVE_SOURCE_CAPTURED,,112610.KS,DERIVED_RULE,0.93,112610,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:120110,Kolon Industries,South Korea,KR_KOSPI200,120110,XKRX,,ACTIVE_SOURCE_CAPTURED,,120110.KS,DERIVED_RULE,0.93,120110,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:128940,Hanmi Pharm,South Korea,KR_KOSPI200,128940,XKRX,,ACTIVE_SOURCE_CAPTURED,,128940.KS,DERIVED_RULE,0.93,128940,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:137310,SD Biosensor,South Korea,KR_KOSPI200,137310,XKRX,,ACTIVE_SOURCE_CAPTURED,,137310.KS,DERIVED_RULE,0.93,137310,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:138040,Meritz Financial,South Korea,KR_KOSPI200,138040,XKRX,,ACTIVE_SOURCE_CAPTURED,,138040.KS,DERIVED_RULE,0.93,138040,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:138930,BNK Financial,South Korea,KR_KOSPI200,138930,XKRX,,ACTIVE_SOURCE_CAPTURED,,138930.KS,DERIVED_RULE,0.93,138930,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:139130,IM Financial,South Korea,KR_KOSPI200,139130,XKRX,,ACTIVE_SOURCE_CAPTURED,,139130.KS,DERIVED_RULE,0.93,139130,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:139480,Emart,South Korea,KR_KOSPI200,139480,XKRX,,ACTIVE_SOURCE_CAPTURED,,139480.KS,DERIVED_RULE,0.93,139480,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:161390,Hankook,South Korea,KR_KOSPI200,161390,XKRX,,ACTIVE_SOURCE_CAPTURED,,161390.KS,DERIVED_RULE,0.93,161390,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:161890,Kolmar Korea,South Korea,KR_KOSPI200,161890,XKRX,,ACTIVE_SOURCE_CAPTURED,,161890.KS,DERIVED_RULE,0.93,161890,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:175330,JB Financial,South Korea,KR_KOSPI200,175330,XKRX,,ACTIVE_SOURCE_CAPTURED,,175330.KS,DERIVED_RULE,0.93,175330,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:180640,Hanjin KAL,South Korea,KR_KOSPI200,180640,XKRX,,ACTIVE_SOURCE_CAPTURED,,180640.KS,DERIVED_RULE,0.93,180640,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:185750,Chong Kun Dang,South Korea,KR_KOSPI200,185750,XKRX,,ACTIVE_SOURCE_CAPTURED,,185750.KS,DERIVED_RULE,0.93,185750,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:192080,DoubleU Games,South Korea,KR_KOSPI200,192080,XKRX,,ACTIVE_SOURCE_CAPTURED,,192080.KS,DERIVED_RULE,0.93,192080,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:192820,Cosmax,South Korea,KR_KOSPI200,192820,XKRX,,ACTIVE_SOURCE_CAPTURED,,192820.KS,DERIVED_RULE,0.93,192820,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:204320,HL Mando,South Korea,KR_KOSPI200,204320,XKRX,,ACTIVE_SOURCE_CAPTURED,,204320.KS,DERIVED_RULE,0.93,204320,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:207940,Samsung Biologics,South Korea,KR_KOSPI200,207940,XKRX,,ACTIVE_SOURCE_CAPTURED,,207940.KS,DERIVED_RULE,0.93,207940,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:241560,Doosan Bobcat,South Korea,KR_KOSPI200,241560,XKRX,,ACTIVE_SOURCE_CAPTURED,,241560.KS,DERIVED_RULE,0.93,241560,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:251270,Netmarble,South Korea,KR_KOSPI200,251270,XKRX,,ACTIVE_SOURCE_CAPTURED,,251270.KS,DERIVED_RULE,0.93,251270,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:259960,Krafton,South Korea,KR_KOSPI200,259960,XKRX,,ACTIVE_SOURCE_CAPTURED,,259960.KS,DERIVED_RULE,0.93,259960,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:267250,HD Hyundai,South Korea,KR_KOSPI200,267250,XKRX,,ACTIVE_SOURCE_CAPTURED,,267250.KS,DERIVED_RULE,0.93,267250,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:267260,HD Hyundai Electric,South Korea,KR_KOSPI200,267260,XKRX,,ACTIVE_SOURCE_CAPTURED,,267260.KS,DERIVED_RULE,0.93,267260,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:267270,HD Construction Equipment,South Korea,KR_KOSPI200,267270,XKRX,,ACTIVE_SOURCE_CAPTURED,,267270.KS,DERIVED_RULE,0.93,267270,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:268280,Miwon Specialty Chemical,South Korea,KR_KOSPI200,268280,XKRX,,ACTIVE_SOURCE_CAPTURED,,268280.KS,DERIVED_RULE,0.93,268280,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:271560,Orion,South Korea,KR_KOSPI200,271560,XKRX,,ACTIVE_SOURCE_CAPTURED,,271560.KS,DERIVED_RULE,0.93,271560,,,False,,,,,,,ISIN_NOT_VERIFIED;POSSIBLE_DUPLICATE,True
WS:XKRX:272210,Hanwha Systems,South Korea,KR_KOSPI200,272210,XKRX,,ACTIVE_SOURCE_CAPTURED,,272210.KS,DERIVED_RULE,0.93,272210,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:278470,APR,South Korea,KR_KOSPI200,278470,XKRX,,ACTIVE_SOURCE_CAPTURED,,278470.KS,DERIVED_RULE,0.93,278470,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:280360,Lotte Wellfood,South Korea,KR_KOSPI200,280360,XKRX,,ACTIVE_SOURCE_CAPTURED,,280360.KS,DERIVED_RULE,0.93,280360,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:282330,BGF Retail,South Korea,KR_KOSPI200,282330,XKRX,,ACTIVE_SOURCE_CAPTURED,,282330.KS,DERIVED_RULE,0.93,282330,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:285130,SK Chemicals,South Korea,KR_KOSPI200,285130,XKRX,,ACTIVE_SOURCE_CAPTURED,,285130.KS,DERIVED_RULE,0.93,285130,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:298020,Hyosung TNC,South Korea,KR_KOSPI200,298020,XKRX,,ACTIVE_SOURCE_CAPTURED,,298020.KS,DERIVED_RULE,0.93,298020,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:298040,Hyosung Heavy Industries,South Korea,KR_KOSPI200,298040,XKRX,,ACTIVE_SOURCE_CAPTURED,,298040.KS,DERIVED_RULE,0.93,298040,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:298050,HS Hyosung Advanced Materials,South Korea,KR_KOSPI200,298050,XKRX,,ACTIVE_SOURCE_CAPTURED,,298050.KS,DERIVED_RULE,0.93,298050,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:300720,Hanil Cement,South Korea,KR_KOSPI200,300720,XKRX,,ACTIVE_SOURCE_CAPTURED,,300720.KS,DERIVED_RULE,0.93,300720,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:302440,SK Bioscience,South Korea,KR_KOSPI200,302440,XKRX,,ACTIVE_SOURCE_CAPTURED,,302440.KS,DERIVED_RULE,0.93,302440,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:307950,Hyundai AutoEver,South Korea,KR_KOSPI200,307950,XKRX,,ACTIVE_SOURCE_CAPTURED,,307950.KS,DERIVED_RULE,0.93,307950,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:316140,Woori Financial,South Korea,KR_KOSPI200,316140,XKRX,,ACTIVE_SOURCE_CAPTURED,,316140.KS,DERIVED_RULE,0.93,316140,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:323410,KakaoBank,South Korea,KR_KOSPI200,323410,XKRX,,ACTIVE_SOURCE_CAPTURED,,323410.KS,DERIVED_RULE,0.93,323410,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:326030,SK Biopharm,South Korea,KR_KOSPI200,326030,XKRX,,ACTIVE_SOURCE_CAPTURED,,326030.KS,DERIVED_RULE,0.93,326030,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:329180,HD Hyundai Heavy Industries,South Korea,KR_KOSPI200,329180,XKRX,,ACTIVE_SOURCE_CAPTURED,,329180.KS,DERIVED_RULE,0.93,329180,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:352820,Hybe,South Korea,KR_KOSPI200,352820,XKRX,,ACTIVE_SOURCE_CAPTURED,,352820.KS,DERIVED_RULE,0.93,352820,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:361610,SK IE Technology,South Korea,KR_KOSPI200,361610,XKRX,,ACTIVE_SOURCE_CAPTURED,,361610.KS,DERIVED_RULE,0.93,361610,,,False,,,,,,,ISIN_NOT_VERIFIED,False
WS:XKRX:373220,LG Energy Solution,South Korea,KR_KOSPI200,373220,XKRX,,ACTIVE_SOURCE_CAPTURED,,373220.KS,DERIVED_RULE,0.93,373220,,,False,,,,,,,ISIN_NOT_VERIFIED,False
