WS_ID,Yahoo_Symbol,Mapping_Status,Instrument_Type_Before,Instrument_Type_After,Verified_Share_Class,Share_Class_After,Class_Bucket,Action,Universe_Write_Fields
WS:BVMF:GMAT3,GMAT3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:GOAU4,,NOT_VERIFIED,PREFERRED_SHARE,PREFERRED_SHARE,,PN ED N1,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:HAPV3,HAPV3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:HYPE3,HYPE3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:IGTI11,,NOT_VERIFIED,UNIT,UNIT,,UNT N1,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:INTB3,INTB3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:IRBR3,IRBR3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:ISAE4,,NOT_VERIFIED,PREFERRED_SHARE,PREFERRED_SHARE,,PN N1,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:ITSA4,,NOT_VERIFIED,PREFERRED_SHARE,PREFERRED_SHARE,,PN N1,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:ITUB3,ITUB3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON N1,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:ITUB4,,NOT_VERIFIED,PREFERRED_SHARE,PREFERRED_SHARE,,PN N1,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:JHSF3,JHSF3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON ED NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:KLBN11,,NOT_VERIFIED,UNIT,UNIT,,UNT N2,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:LREN3,LREN3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:MBRF3,MBRF3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:MDNE3,MDNE3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:MGLU3,MGLU3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:MOTV3,MOTV3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:MOVI3,MOVI3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:MRVE3,MRVE3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:MULT3,MULT3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON N2,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:NATU3,NATU3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:ORVR3,ORVR3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:PETR3,PETR3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON EDJ N2,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:PETR4,,NOT_VERIFIED,PREFERRED_SHARE,PREFERRED_SHARE,,PN EDJ N2,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:POMO4,,NOT_VERIFIED,PREFERRED_SHARE,PREFERRED_SHARE,,PN ED N2,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:PRIO3,PRIO3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:PSSA3,PSSA3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:RADL3,RADL3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:RAIL3,RAIL3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:RAPT4,,NOT_VERIFIED,PREFERRED_SHARE,PREFERRED_SHARE,,PN N1,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:RDOR3,RDOR3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:RECV3,RECV3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:RENT3,RENT3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:SANB11,,NOT_VERIFIED,UNIT,UNIT,,UNT,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:SAPR11,,NOT_VERIFIED,UNIT,UNIT,,UNT N2,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:SAUD3,SAUD3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:SBSP3,SBSP3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:SIMH3,SIMH3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:SLCE3,SLCE3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:SMFT3,SMFT3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:SMTO3,SMTO3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:SUZB3,SUZB3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:TAEE11,,NOT_VERIFIED,UNIT,UNIT,,UNT N2,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:TEND3,TEND3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:TIMS3,TIMS3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:TOTS3,TOTS3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:UGPA3,UGPA3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON ED NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:USIM5,,NOT_VERIFIED,PREFERRED_SHARE,PREFERRED_SHARE,,PNA N1,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:VALE3,VALE3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:VAMO3,VAMO3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:VBBR3,VBBR3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:VIVA3,VIVA3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:VIVT3,VIVT3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON EJ,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:WEGE3,WEGE3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON ATZ NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
WS:BVMF:YDUQ3,YDUQ3.SA,YFINANCE_VERIFIED,ORDINARY_SHARE,ORDINARY_SHARE,,ON NM,MISSING_EVIDENCE,NO_EVIDENCE,NO
