Research_Partial_Rank_v0_16,WS_ID,Name,Country,Primary_Ticker,Primary_MIC,Primary_Currency,Primary_Universe_Index,Yahoo_Symbol,Scalable_Tradeability_Status,Yahoo_Symbol_v0_19,Yahoo_Mapping_Status_v0_19,Cache_Status_v0_19,Cache_Reason_v0_19,AsOf,Bars,Bars_Raw,Bars_Used,Excluded_Invalid_Bars,Yahoo_Symbol_Observed,Close_Raw,Close_Tech,EMA20,EMA50,SMA200,ATR14_Wilder_DEV,ATR14_Pct_DEV,R5,R20,R60,High20,High60,High252,Low20,Low60,Dist_EMA20,Dist_EMA50,Dist_SMA200,Dist_High252,Range20_Pct,MedianVolume20_Tech,MedianTurnover20_Native,RVOL20_Current,TrueRange_Current,TrueRange_ATR14_Ratio,Range_Current_Pct,Close_Location_0_1,Gap_Pct,Range5_Pct,Range10_Pct,Range5_to_Range20,TR_Mean5,TR_Mean20,TR_Mean5_to_20,EMA20_Slope5_Pct,EMA50_Slope10_Pct,Consecutive_Close_Above_EMA20,Consecutive_Close_Above_EMA50,Consecutive_Close_Above_SMA200,Days_Since_Cross_Above_EMA20,Days_Since_Cross_Below_EMA20,Days_Since_Cross_Above_EMA50,Days_Since_Cross_Below_EMA50,RecentLow10,PriorLow10,RecentLow10_vs_Prior10_Pct,HigherLow10_Proxy,Distance_Low20_ATR,Distance_Low60_ATR,Distance_High20_ATR,Max_Daily_Return5,Min_Daily_Return5,Max_Daily_Return20,Min_Daily_Return20,Max_TR_Preceding_ATR14_20,Max_Volume_PrecedingMedian20_20,Impulse_Return20_Max,Impulse_Days_Ago,PostImpulse_Min_vs_ImpulseClose,PostImpulse_Latest_vs_ImpulseClose,PostImpulse_Range_Pct,ReturnStd5,ReturnStd20,ReturnStd5_to_20,AsOf_Age_Calendar_Days,Obs_R20_Warning_18pct,Obs_R60_Warning_30pct,HomeMarket_RS_Status,Sector_RS_Status,Feature_Status_v0_19,Core_Feature_Complete_v0_19
1563,WS:XASX:MIN,Mineral Resources,Australia,MIN,XASX,AUD,AU_ASX200,MIN.AX,NOT_VERIFIED,MIN.AX,EXPLICIT,READY,,2026-08-21,334,334,334,0,MIN.AX,66.29000091552734,66.29000091552734,63.25188543323134,62.42807772830593,58.85170000076294,2.421431037391334,0.036527847397029585,0.004546189747984819,0.23813970455690314,-0.06383274677175643,68.1500015258789,74.94000244140625,74.94000244140625,52.61000061035156,52.599998474121094,0.048032014563471614,0.06186195903754954,0.12639058709719464,-0.11542569047341744,0.23442450898936937,979435.0,61338407.87968826,1.0492129734847988,2.5999984741210938,1.0737445890353063,0.039221578491667915,0.5769234155058731,0.00518931600588135,0.06720473328596947,0.06720473328596947,0.2866796376185097,2.5829986572265624,2.3754995346069334,1.087349679339745,0.026816228439249024,0.02674267147613807,17,13,17,16,45,12,43,63.69499969482422,52.61000061035156,0.2107013677223104,True,5.649551894698424,5.653682566221179,0.7681410627144624,0.018336098251898525,-0.03839277260157148,0.04745763710316919,-0.03839277260157148,1.395818794603236,3.146101296183481,0.04745763710316919,17,0.0,0.19183750788470233,0.24595470276669806,0.022881983787652535,0.021562098376084506,1.0612132172178554,0,True,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1564,WS:US:PPC,Pilgrim's Pride,,PPC,,USD,US_SP1500,PPC,NOT_VERIFIED,PPC,EXPLICIT,READY,,2026-08-21,329,329,329,0,PPC,32.25,32.25,28.89057549082606,28.92812951752132,34.80585003852844,1.34974555687042,0.04185257540683473,0.15591399429914676,0.12447697548245684,0.11130253243577082,32.849998474121094,32.849998474121094,47.66999816894531,25.899999618530273,25.899999618530273,0.116280982711497,0.11483184491643939,-0.07343162243413781,-0.32347385695916997,0.2155038404834363,1564750.0,43207578.99875641,0.9541460297172072,1.6200008392333984,1.2002268360783528,0.05023258416227592,0.9197524686612185,-0.0035211463238632446,0.17054257651632146,0.2155038404834363,0.7913667623451445,2.023999786376953,1.359500026702881,1.488782454300973,0.03994081327158372,0.0011189354823988307,6,3,0,5,15,2,3,25.899999618530273,26.110000610351562,-0.008042933240607897,False,4.704590690554388,4.704590690554388,0.4445270970272922,0.09792913085087895,-0.009732383809189282,0.09792913085087895,-0.06748464662368736,3.9492840447752307,2.8696294803318887,0.09792913085087895,2,-0.001278801619221892,0.031010207546722235,0.0828004535928612,0.04236208511903345,0.03403207690090046,1.2447693169708542,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1565,WS:US:CRC,California Resources Corporation,,CRC,,USD,US_SP1500,CRC,NOT_VERIFIED,CRC,EXPLICIT,READY,,2026-08-21,329,329,329,0,CRC,53.2400016784668,53.2400016784668,53.023265313350024,54.083026202394905,55.35120016098023,1.6225293005090473,0.03047575599843168,-0.001313068711705001,-0.0043014688046664196,-0.10895394680390302,55.16999816894531,63.38999938964844,71.9800033569336,49.25,49.25,0.004087571065944928,-0.015587598977417794,-0.038141873642727586,-0.26035010842579565,0.11119455263540473,825550.0,42814154.311943054,1.3962812670340985,0.9599990844726562,0.5916682578067891,0.018031537456936877,0.020833830039180157,0.004680771404497852,0.0493050322547547,0.07381661094252039,0.443412299309488,1.455998992919922,1.706699752807617,0.8531078712144428,0.004823456016360916,-0.005819182592639582,10,0,0,9,10,151,74,51.2400016784668,49.25,0.04040612545110256,True,2.4591245761879224,2.4591245761879224,1.1894986980346083,0.012231869276338792,-0.007285622987895035,0.03206601594144942,-0.049373467914308744,2.113099072265447,2.498053923996886,0.03206601594144942,9,-0.018604651162790753,-0.009488340865734024,0.07311621377634447,0.008359000701447997,0.02063956328458944,0.40499891330982074,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1566,WS:US:VVX,"V2X, Inc.",,VVX,,USD,US_SP1500,VVX,NOT_VERIFIED,VVX,EXPLICIT,READY,,2026-08-21,329,329,329,0,VVX,78.5,78.5,81.52935130607776,80.22155160715232,69.52050004959106,3.723874862475694,0.04743789633726998,-0.054216867469879526,-0.06066770029123525,0.015129938461678094,93.9800033569336,93.9800033569336,93.9800033569336,75.69999694824219,70.23999786376953,-0.03715657315492371,-0.021459963970565155,0.12916333950422665,-0.16471592683542424,0.23286632367759752,534050.0,43006627.140426636,0.7128565522943365,2.8700027465820312,0.7707033271988107,0.036560544542446255,0.10104551846604125,-0.007973735802794146,0.07337582339147095,0.10229297808021497,0.3150984746642004,2.9699981689453123,4.307200241088867,0.6895426269279954,-0.007280636422228315,0.0062812945367642925,0,0,130,2,1,11,1,78.20999908447266,75.69999694824219,0.033157229027982904,True,0.7519057850124222,2.21812022188605,4.156961210732583,0.012889799454441242,-0.04241909961681045,0.08506539704566052,-0.08821481082978366,2.6337469321941778,4.052296964725184,0.08506539704566052,11,-0.07177485771228764,-0.07177485771228764,0.09495091413354138,0.020224157936461706,0.037820301344180754,0.5347434371929856,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1567,WS:US:PATK,"Patrick Industries, Inc.",,PATK,,USD,US_SP1500,PATK,NOT_VERIFIED,PATK,EXPLICIT,READY,,2026-08-21,329,329,329,0,PATK,83.41000366210938,83.41000366210938,85.76480731544996,87.48512195822171,104.63260002136231,3.151164231575373,0.03777921224342124,-0.030792400321416835,-0.012899364945451186,-0.1100085085820105,89.6500015258789,96.19000244140625,148.5,81.80999755859375,81.29000091552734,-0.02745652589971337,-0.04658070086543853,-0.20282967597976176,-0.43831647365582915,0.09399356939300353,494150.0,42665826.52282715,1.0642517454214306,2.9300003051757812,0.9298151698399342,0.03512768464853564,0.01706588619444278,0.009475871862235419,0.05047355112855762,0.06402105387170032,0.5369894074084887,3.0720001220703126,3.2600006103515624,0.9423311493610501,-0.006203611460453784,-0.0103458981562633,0,0,0,2,1,10,9,83.36000061035156,81.80999755859375,0.018946376946749943,True,0.5077507822293756,0.6727680916593073,1.9802198188350044,0.04430907602687251,-0.024216186400703,0.04430907602687251,-0.037595637951035155,2.5447757675770215,1.447910447761194,0.04430907602687251,2,-0.04608873132176983,-0.04608873132176983,0.04814728919173792,0.028512124321406044,0.02403092078296481,1.1864765640448491,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1568,WS:US:TXNM,TXNM Energy,,TXNM,,USD,US_SP1500,TXNM,NOT_VERIFIED,TXNM,EXPLICIT,READY,,2026-08-21,329,329,329,0,TXNM,57.220001220703125,57.220001220703125,57.50309469382772,57.661589442969984,58.424000072479245,0.3312367985075537,0.005788828931162393,-0.0031358937350310923,-0.02020548414973733,-0.03799593710367122,58.54999923706055,59.52000045776367,59.529998779296875,57.220001220703125,55.63999938964844,-0.004923099785010043,-0.007658273497708756,-0.020607949648816737,-0.0388039241720447,0.02324358594868759,748450.0,43008093.13392639,1.7810382170055195,0.30999755859375,0.9358789844319807,0.0054176433411467296,0.0,-0.0008701572895439824,0.009262474099792799,0.009262474099792799,0.39849591712055893,0.2760002136230469,0.29399967193603516,0.938777284360697,-0.0005485758812198149,-0.002083713617982652,0,0,0,2,1,16,14,57.220001220703125,57.29999923706055,-0.0013961259585092423,False,0.0,4.770006950235199,4.0152483732180855,0.0031358937350312033,-0.004176781545309538,0.004853572554333718,-0.00620156098334157,1.1541583873656076,1.7810382170055195,0.004853572554333718,16,-0.012937726137775996,-0.012937726137775996,0.015525231882524436,0.0030554240060487224,0.003060245542915753,0.998424460782831,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1569,WS:US:KALU,Kaiser Aluminum Corporation,,KALU,,USD,US_SP1500,KALU,NOT_VERIFIED,KALU,EXPLICIT,READY,,2026-08-21,329,329,329,0,KALU,154.16000366210938,154.16000366210938,169.73801492336048,170.28128753988747,142.97960025787353,9.598421899287471,0.06226272490447952,-0.1517085385659962,-0.05521845074427856,-0.1757471813704894,199.88999938964844,199.88999938964844,199.88999938964844,148.0,148.0,-0.09177679654310111,-0.09467443023650957,0.07819579425366441,-0.22877580602917968,0.3365983274324633,236400.0,42892545.60699463,0.9000206996481059,5.94000244140625,0.6188519846004269,0.03340680964027624,0.43106870907528666,0.024346728965735753,0.24857295286661527,0.3365983274324633,0.7384854071103194,11.64000244140625,9.397498321533202,1.2386277755149608,-0.03448721251345199,0.0070419618141022156,0,0,130,13,3,13,3,148.0,150.7100067138672,-0.017981597725042375,False,0.6417725462314442,0.6417725462314442,4.764324407425119,0.020745085352410264,-0.13078164154628535,0.08053576217421243,-0.13078164154628535,3.3043238927086676,1.95814526056627,0.08053576217421243,10,-0.1818674213992727,-0.16557508166652568,0.28086603187901726,0.061807330083704384,0.04801005864140032,1.2873829325091954,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1570,WS:US:CVSA,Covista Inc.,,CVSA,,USD,US_SP1500,CVSA,NOT_VERIFIED,CVSA,EXPLICIT,READY,,2026-08-21,329,329,329,0,CVSA,132.35000610351562,132.35000610351562,128.9877052546214,126.16995469868293,112.6953500366211,5.953990714300074,0.04498670524913499,0.002575650411545727,0.14252426007911279,0.08005553382320274,141.9199981689453,141.9199981689453,156.25999450683594,116.12000274658203,109.41999816894531,0.026066832046178767,0.048981957864626224,0.17440520891507605,-0.1530141382558049,0.19493762170425735,339450.0,42726556.29386902,1.277871751499308,6.399993896484375,1.0749082764125089,0.048356581800825256,0.9312519371528026,0.0016401649865591672,0.07517942190693926,0.11023797253533386,0.38565886487009177,4.775997924804687,6.573499298095703,0.7265533482582497,0.011053926570950168,0.01700255558744246,1,19,22,0,1,18,27,125.19000244140625,116.12000274658203,0.0781088484351693,True,2.725903370650709,3.8511998145206827,1.6073239822905392,0.03366145769588691,-0.029485330141783117,0.13455652103544868,-0.08703354649964035,3.047477766266221,2.1576880791581594,0.13455652103544868,10,-0.10285141729347513,-0.06121428490253278,0.12611717490514668,0.02269595104060912,0.046108234440369954,0.49223205607581744,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1571,WS:US:KRC,Kilroy Realty Corp,,KRC,,USD,US_SP1500,KRC,NOT_VERIFIED,KRC,EXPLICIT,READY,,2026-08-21,329,329,329,0,KRC,36.58000183105469,36.58000183105469,37.34151451883161,37.36882945476606,35.787800016403196,1.0153061656321654,0.027755771317928654,0.007435980378736051,-0.07204455783379382,0.04603947824280885,40.119998931884766,40.849998474121094,45.029998779296875,35.40999984741211,33.650001525878906,-0.02039319233805803,-0.021109240916048044,0.02213608588089766,-0.1876526133091343,0.1287588531631535,1144250.0,42786610.85662842,0.6259276536194394,0.7700004577636719,0.7583923784056236,0.0210497654242865,0.4155887263377442,0.00734495294047699,0.044833223279287966,0.06369605561573882,0.34819526718274424,0.8419998168945313,1.1005001068115234,0.7651065290071216,-0.014581832060508781,-0.010819188384588618,0,0,45,14,12,10,9,35.40999984741211,36.400001525878906,-0.027197847169400435,False,1.1523637137711005,2.8858293235631636,3.486630162071311,0.01659287822602229,-0.007711445425615082,0.020971255141656986,-0.03544638272949918,2.936581943632084,2.6017410631598445,0.020971255141656986,6,-0.026216249208192544,-0.011351301863386842,0.04432430782833615,0.009490176682230896,0.01604280261562834,0.5915535402140956,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1572,WS:US:DAN,Dana Incorporated,,DAN,,USD,US_SP1500,DAN,NOT_VERIFIED,DAN,EXPLICIT,READY,,2026-08-21,329,329,329,0,DAN,31.719999313354492,31.719999313354492,29.568994163672606,29.493296711961648,29.71274987220764,1.1983300830204204,0.0377783767011593,0.04513999718831041,0.17177686261368352,-0.11986685606080649,31.93000030517578,37.540000915527344,39.560001373291016,26.09000015258789,24.600000381469727,0.07274529318702805,0.0754985996695905,0.0675551556076055,-0.19818002496910203,0.18411097979214588,1415250.0,42447381.9355011,0.7555555555555555,1.5300006866455078,1.2767773323265852,0.048234575024134994,0.8627445113886115,-0.010731704835969302,0.057061775066948116,0.11822194455159417,0.30993140730318547,1.047999954223633,1.2410000801086425,0.8444801664572709,0.03486327878041662,0.019840231180821233,11,10,10,10,11,9,49,28.18000030517578,26.09000015258789,0.08010732619258265,True,4.698203976133229,5.9416007598996705,0.1752446965964306,0.03294892874566657,-0.0178628216627833,0.04922642729397064,-0.024982182423394672,2.9469437248859798,1.8549192608623273,0.04922642729397064,9,-0.004691668529911097,0.06300265251853743,0.12567024064424406,0.02233190541427191,0.02138236028437722,1.0444078725297912,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1573,WS:US:SPSC,"SPS Commerce, Inc.",,SPSC,,USD,US_SP1500,SPSC,NOT_VERIFIED,SPSC,EXPLICIT,READY,,2026-08-21,329,329,329,0,SPSC,81.08999633789062,81.08999633789062,74.5094423902651,68.04416039829549,68.72074998855591,3.2200541843561394,0.03970963534069759,0.021284569011763788,0.3258665228940778,0.5294227770233202,82.13999938964844,82.13999938964844,117.37000274658203,62.720001220703125,51.2599983215332,0.08831838940839143,0.1917260182685998,0.17999288935866642,-0.3091079965894261,0.23948697799941818,553850.0,42207413.41896057,0.7940778189040354,2.5699996948242188,0.7981231208188811,0.03169317808469729,1.0,-0.0005035995892440637,0.07534838927470225,0.12023677938488392,0.3146241599611537,3.070001220703125,3.6084997177124025,0.8507694224372402,0.04270925775057899,0.07901876771849303,21,40,16,20,22,39,55,72.38999938964844,62.720001220703125,0.15417726372354346,True,5.704871429317467,9.263818652890784,0.32608241714037,0.043680602258785894,-0.03992440942097608,0.11484121750437803,-0.0514409166618387,3.234197386362256,2.8539439176921526,0.11484121750437803,15,-0.019348660318228572,0.10491888557405082,0.17904345958479212,0.03289829758825569,0.038141798507163135,0.8625261229377345,0,True,True,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1574,WS:US:HOMB,Home BancShares,,HOMB,,USD,US_SP1500,HOMB,NOT_VERIFIED,HOMB,EXPLICIT,READY,,2026-08-21,329,329,329,0,HOMB,30.270000457763672,30.270000457763672,30.696953548652065,29.88562084973266,28.209000034332277,0.48065021445595274,0.01587876469069148,-0.035680119581464886,-0.022917982406832627,0.13455772531949517,31.700000762939453,31.700000762939453,31.700000762939453,30.170000076293945,26.1299991607666,-0.013908647000156149,0.01286169057566866,0.07306180371239734,-0.0451104186359389,0.050545116072275846,1368150.0,42114691.29123688,0.8630905299489465,0.3299999237060547,0.6865698043629942,0.01090188036721407,0.30303152905817415,0.006293429060878708,0.0449289920642452,0.045259359713092424,0.888888888888889,0.4739997863769531,0.46050004959106444,1.029315386171786,-0.0032721083405838902,0.015726285939875018,0,55,43,31,2,54,58,30.170000076293945,30.510000228881836,-0.011143892167723934,False,0.20805229762128963,8.613334962688265,2.975137141662147,0.0026498814935695947,-0.01808199800963206,0.016139445041576828,-0.01808199800963206,1.6949850510987996,1.2251337260478028,0.016139445041576828,18,-0.04097836807297073,-0.03843707439859445,0.048602309685320186,0.007511408533878206,0.007932249477581635,0.9469455739014737,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1575,WS:XTKS:5711,MITSUBISHI MATERIALS CORP.,Japan,5711,XTKS,JPY,JP_N225,5711.T,NOT_VERIFIED,5711.T,EXPLICIT,READY,,2026-08-21,320,320,320,0,5711.T,5565.0,5565.0,4890.869485296846,4715.564116687486,4494.8175,257.43086857423293,0.04625891618584599,0.07640232108317213,0.2959944108057755,0.055776892430278835,5573.0,5573.0,6126.0,3825.0,3825.0,0.1378344927685673,0.18013452098053806,0.23809253657128449,-0.09157688540646425,0.3141060197663971,1556000.0,6690789000.0,3.0128783855549655,253.0,0.9827881225014969,0.04546271338724169,0.9683794466403162,0.00093545369504211,0.10206648697214735,0.10206648697214735,0.32494279176201374,288.8,261.95,1.1025004771903035,0.058773627701536935,0.06011212440169733,12,11,12,11,46,10,59,5005.0,3825.0,0.3084967320261438,True,6.759096178468793,6.759096178468793,0.03107630426882204,0.05841584158415847,-0.03736179946626006,0.15705631590756108,-0.04498106060606055,3.650672829785761,5.110479223536548,0.15705631590756108,9,-0.02074849718828775,0.07911576497963924,0.11014155516773318,0.03761534258130982,0.04591804339988984,0.81918435099088,0,True,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1576,WS:US:UNF,UniFirst Corporation,,UNF,,USD,US_SP1500,UNF,NOT_VERIFIED,UNF,EXPLICIT,READY,,2026-08-21,329,329,329,0,UNF,290.25,290.25,288.5134117370071,281.97582789570555,238.79675109863283,4.772423037770539,0.016442456633145697,0.012170421661051867,-0.013895482736894116,0.09301454845589441,306.6700134277344,306.6700134277344,306.6700134277344,285.0199890136719,258.1700134277344,0.006019090247963543,0.029343551062663398,0.21546879789882434,-0.05354293771407059,0.07459095405361757,145500.0,42205440.53649902,1.0219931271477662,3.839996337890625,0.8046219514698552,0.013229961543120155,0.6119813397547466,0.0031179418517748303,0.028596100983796297,0.029698624064653317,0.38337223791561653,4.720001220703125,4.648506164550781,1.0153802218651575,-0.00017174324143875985,0.011810096999420594,3,45,130,2,6,44,45,285.0199890136719,287.1199951171875,-0.0073140364280742665,False,1.0958816821007031,6.721949483181598,3.440603085221269,0.009947665282777018,-0.0024192576197175075,0.010599969953134947,-0.02520002747889083,1.4806293900998944,1.6417378917378918,0.010599969953134947,19,-0.03694611225064426,-0.024238525052761473,0.07278297934507959,0.005171349040133701,0.007986221689754111,0.6475338703367401,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1577,WS:US:WT,"WisdomTree Investments, Inc.",,WT,,USD,US_SP1500,WT,NOT_VERIFIED,WT,EXPLICIT,READY,,2026-08-21,329,329,329,0,WT,23.510000228881836,23.510000228881836,21.834605522793076,20.385951773126667,16.327600011825563,0.8301026958170055,0.03530849373609241,0.03068832877373029,0.20874032425121625,0.24589290849427115,23.540000915527344,23.540000915527344,23.540000915527344,18.110000610351562,16.209999084472656,0.0767311644050459,0.15324516071275007,0.439893199971477,-0.0012744556278125874,0.23096555730803744,1920250.0,42362466.21465683,0.9424814477281604,0.8900012969970703,1.0721580612638673,0.030625317468887542,0.958332450303056,0.01236206142875318,0.04381117297396538,0.10888989146610367,0.189687040286854,0.6839996337890625,0.9135001182556153,0.7487679750881717,0.03516823895716925,0.06070236570671872,16,17,106,15,17,16,17,20.979999542236328,18.110000610351562,0.15847591580114528,True,6.50521874671841,8.794094009325384,0.036140933882861895,0.03796912250929951,-0.009961002196466007,0.08363442755270833,-0.060278211514254054,2.4090784594970853,2.594406832160715,0.08363442755270833,14,0.0,0.12005719319878905,0.19628398685846773,0.019698893626102627,0.033425944652139446,0.5893294514517718,0,True,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1578,WS:US:CAR,Avis Budget Group,,CAR,,USD,US_SP1500,CAR,NOT_VERIFIED,CAR,EXPLICIT,READY,,2026-08-21,329,329,329,0,CAR,146.61000061035156,146.61000061035156,144.8186940538947,155.56052197654984,157.61720001220704,7.218953176339971,0.04923915930896101,0.06354729139625714,-0.08069974581122408,-0.11199276080929432,167.3000030517578,197.27999877929688,847.7000122070312,133.55999755859375,133.55999755859375,0.01236930472381026,-0.057537228934906315,-0.06983501420532146,-0.827049665566661,0.23013440660733353,297550.0,42318360.53695679,0.9914300117627289,5.4499969482421875,0.7549566834848693,0.037173432409476334,0.48807433974202835,-0.0002083538004379326,0.08450991977401047,0.0935133442330135,0.36721983913602885,5.644000244140625,7.561000061035156,0.7464621344504949,-0.010100152425403741,-0.044896635745803826,1,0,0,0,17,42,41,135.69000244140625,133.55999755859375,0.01594792543986112,True,1.8077417504977085,1.8077417504977085,2.86606685706419,0.027903006343008574,-0.026043933864759672,0.027903006343008574,-0.09578945762232727,2.5723388266979645,2.4045810729355033,0.027903006343008574,2,0.0,0.03640600630608848,0.07988114842822938,0.022029901800219538,0.032790151684004634,0.6718450714263071,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1579,WS:XSHG:600600,Tsingtao Brewery Co Ltd,China,600600,XSHG,CNY,CN_CSI300,600600.SS,NOT_VERIFIED,600600.SS,EXPLICIT,READY,,2026-08-21,319,319,319,0,600600.SS,50.81999969482422,50.81999969482422,52.95058649889707,54.52656622971432,60.39034999847412,1.0089318665508644,0.019853047473623254,-0.03292101935971592,-0.037864445504644295,-0.15158600333477135,57.75,61.650001525878906,70.2300033569336,50.63999938964844,50.470001220703125,-0.04023726543835782,-0.06797725936518262,-0.15847482758241538,-0.27637765533714853,0.13990556184666178,5431144.5,282038781.57540894,0.8524343257668803,0.8800010681152344,0.8722105994368152,0.017316038437616487,0.20454555306540897,0.0001944427779450031,0.03659977610234018,0.07064148315910981,0.2616034389144156,0.7079994201660156,1.0454999923706054,0.6771873986920569,-0.01844001226085179,-0.02009381681946465,0,0,0,18,13,16,13,50.63999938964844,52.779998779296875,-0.040545650608992845,False,0.17840679945131527,0.3469000095294828,6.8686504360960345,0.0013626571204923277,-0.012052856695895175,0.034017266791447565,-0.026873079879654038,1.6173497105307022,2.5080408219350567,0.034017266791447565,16,-0.11540471679840592,-0.11540471679840592,0.1237598001032259,0.005136314488479012,0.015174581589349605,0.33848145718126244,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1580,WS:XTKS:9202,ANA HOLDINGS INC.,Japan,9202,XTKS,JPY,JP_N225,9202.T,NOT_VERIFIED,9202.T,EXPLICIT,READY,,2026-08-21,320,320,320,0,9202.T,3040.0,3040.0,3075.819089524263,3038.748992064324,2985.14,58.239468115158765,0.01915771977472328,-0.0275111964171465,0.015703307718008652,0.054457162677766124,3221.0,3221.0,3419.0,2883.0,2776.5,-0.011645382410902072,0.00041168518325895853,0.01837769752842422,-0.11085112606025149,0.11118421052631579,2138900.0,6606548400.0,0.790079012576558,31.0,0.5322850809472145,0.010197368421052632,0.7741935483870968,-0.0009858692080183529,0.04177631578947368,0.05230263157894737,0.3757396449704142,46.2,67.95,0.6799116997792495,-0.006326321876507834,0.00571657090683253,0,2,19,5,4,1,2,3001.0,2883.0,0.04092958723551865,True,2.695766377700409,4.5244231880513235,3.107858053272446,0.00561797752808979,-0.015544041450777257,0.044052863436123246,-0.021111456069543566,2.3636308504123744,2.290963213079794,0.044052863436123246,18,-0.01785134696527102,-0.013307367737747433,0.07448880233690361,0.00851422218577594,0.016206428692207363,0.5253607903060028,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
1581,WS:US:ATEN,"A10 Networks, Inc.",,ATEN,,USD,US_SP1500,ATEN,NOT_VERIFIED,ATEN,EXPLICIT,READY,,2026-08-21,329,329,329,0,ATEN,26.1200008392334,26.1200008392334,28.533518260726392,30.346533254292176,24.418500003814696,1.3358716401118156,0.05114362929519042,-0.04671528456632634,-0.23781731863630418,-0.10394507097594419,35.15999984741211,38.4900016784668,38.4900016784668,25.049999237060547,25.049999237060547,-0.08458534273409124,-0.1392756259715756,0.06968080902401419,-0.3213821849780222,0.3870597352801725,1431300.0,41576378.642463684,1.7737231520724086,1.0799999237060547,0.8084608515348497,0.04134762209057233,0.9907422942226759,0.01605953138992966,0.0911179552697551,0.1504594249198012,0.23541057610603572,1.0039997100830078,1.5009998321533202,0.6688872900423175,-0.05037027399833882,-0.05448687190196577,0,0,130,120,22,136,18,25.049999237060547,26.829999923706055,-0.06634367095442151,False,0.8009763588388551,0.8009763588388551,6.76711649288553,0.02311007194357484,-0.03195490110074806,0.05551414912993202,-0.10505835781736483,2.48557130764008,1.9866754908449151,0.05551414912993202,9,-0.0988351304130275,-0.0780091454438504,0.1387222137578343,0.022071034837429906,0.03990679622851961,0.5530645635155428,0,False,False,NOT_IMPLEMENTED_V0_19,NOT_IMPLEMENTED_V0_19,DEV_AUGMENTED_FEATURES_THRESHOLD_NEUTRAL,True
